基金代码,基金名称,基金公司,固收+类型,股票仓位(%),债券贡献(%),加的贡献(%),90天规模变化(%),易方达/鹏华
016051.OF,华商万众创新C,华商基金,纯债/其他,0.0,0,0,0.0,否
016049.OF,华商甄选回报C,华商基金,纯债/其他,0.0,0,0,0.0,否
015978.OF,安信恒鑫增强A,安信基金,纯债/其他,0.0,0,0,0.0,否
016154.OF,中银慧泽稳健3个月持有C,中银基金,纯债/其他,0.0,0,0,0.0,否
016069.OF,华商研究精选C,华商基金,纯债/其他,0.0,0,0,0.0,否
016070.OF,华商新常态C,华商基金,纯债/其他,0.0,0,0,0.0,否
014956.OF,国联安添益增长C,国联安基金,纯债/其他,0.0,0,0,0.0,否
014885.OF,长盛匠心研究精选A,长盛基金,纯债/其他,0.0,0,0,0.0,否
014886.OF,长盛匠心研究精选C,长盛基金,纯债/其他,0.0,0,0,0.0,否
014067.OF,国泰稳健收益一年持有,国泰基金,纯债/其他,0.0,0,0,0.0,否
014466.OF,工银行业优选A,工银瑞信基金,纯债/其他,0.0,0,0,0.0,否
016059.OF,长城久鼎C,长城基金,纯债/其他,0.0,0,0,0.0,否
014467.OF,工银行业优选C,工银瑞信基金,纯债/其他,0.0,0,0,0.0,否
015853.OF,汇添富稳安三个月持有A,汇添富基金,纯债/其他,0.0,0,0,0.0,否
015854.OF,汇添富稳安三个月持有C,汇添富基金,纯债/其他,0.0,0,0,0.0,否
015855.OF,汇添富稳安三个月持有E,汇添富基金,纯债/其他,0.0,0,0,0.0,否
016107.OF,红土创新丰源中短债B,红土创新基金,纯债/其他,0.0,0,0,0.0,否
014356.OF,长信企业成长三年持有A,长信基金,纯债/其他,0.0,0,0,0.0,否
014357.OF,长信企业成长三年持有C,长信基金,纯债/其他,0.0,0,0,0.0,否
016090.OF,中泰玉衡价值优选C,中泰证券资管,纯债/其他,0.0,0,0,0.0,否
016063.OF,华安同业存单指数7天持有,华安基金,纯债/其他,0.0,0,0,0.0,否
015851.OF,南华瑞诚一年定开,南华基金,纯债/其他,0.0,0,0,0.0,否
016084.OF,中银慧泽平衡3个月持有A,中银基金,纯债/其他,0.0,0,0,0.0,否
016083.OF,中加同业存单指数7天持有,中加基金,纯债/其他,0.0,0,0,0.0,否
013383.OF,恒生前海高端制造A,恒生前海基金,纯债/其他,0.0,0,0,0.0,否
013384.OF,恒生前海高端制造C,恒生前海基金,纯债/其他,0.0,0,0,0.0,否
016085.OF,中银慧泽平衡3个月持有C,中银基金,纯债/其他,0.0,0,0,0.0,否
015597.OF,方正富邦稳泓3个月定开,方正富邦基金,纯债/其他,0.0,0,0,0.0,否
015769.OF,天弘低碳经济A,天弘基金,纯债/其他,0.0,0,0,0.0,否
015161.OF,南方宝嘉C,南方基金,纯债/其他,0.0,0,0,0.0,否
014510.OF,圆信永丰聚兴一年定开,圆信永丰基金,纯债/其他,0.0,0,0,0.0,否
015412.OF,西部利得数字产业A,西部利得基金,纯债/其他,0.0,0,0,0.0,否
015413.OF,西部利得数字产业C,西部利得基金,纯债/其他,0.0,0,0,0.0,否
015770.OF,天弘低碳经济C,天弘基金,纯债/其他,0.0,0,0,0.0,否
015229.OF,华夏低碳经济一年持有A,华夏基金,纯债/其他,0.0,0,0,0.0,否
015943.OF,上银慧享利30天滚动中短债C,上银基金,纯债/其他,0.0,0,0,0.0,否
015881.OF,中欧小盘成长C,中欧基金,纯债/其他,0.0,0,0,0.0,否
015160.OF,南方宝嘉A,南方基金,纯债/其他,0.0,0,0,0.0,否
015230.OF,华夏低碳经济一年持有C,华夏基金,纯债/其他,0.0,0,0,0.0,否
016082.OF,工银同业存单指数7天持有,工银瑞信基金,纯债/其他,0.0,0,0,0.0,否
015880.OF,中欧小盘成长A,中欧基金,纯债/其他,0.0,0,0,0.0,否
015942.OF,上银慧享利30天滚动中短债A,上银基金,纯债/其他,0.0,0,0,0.0,否
015869.OF,中银誉享一年定开,中银基金,纯债/其他,0.0,0,0,0.0,否
016017.OF,长盛恒盛利率债C,长盛基金,纯债/其他,0.0,0,0,0.0,否
014792.OF,华泰柏瑞匠心臻选A,华泰柏瑞基金,纯债/其他,0.0,0,0,0.0,否
015363.OF,汇添富鑫裕一年定开C,汇添富基金,纯债/其他,0.0,0,0,0.0,否
015918.OF,兴业30天滚动中短债C,兴业基金,纯债/其他,0.0,0,0,0.0,否
015917.OF,兴业30天滚动中短债A,兴业基金,纯债/其他,0.0,0,0,0.0,否
015491.OF,博时科创主题C,博时基金,纯债/其他,0.0,0,0,0.0,否
015835.OF,汇添富鑫和纯债C,汇添富基金,纯债/其他,0.0,0,0,0.0,否
015807.OF,中银宏观策略C,中银基金,纯债/其他,0.0,0,0,0.0,否
015501.OF,中银恒嘉60天滚动持有E,中银基金,纯债/其他,0.0,0,0,0.0,否
015362.OF,汇添富鑫裕一年定开A,汇添富基金,纯债/其他,0.0,0,0,0.0,否
014793.OF,华泰柏瑞匠心臻选C,华泰柏瑞基金,纯债/其他,0.0,0,0,0.0,否
016016.OF,长盛恒盛利率债A,长盛基金,纯债/其他,0.0,0,0,0.0,否
015834.OF,汇添富鑫和纯债A,汇添富基金,纯债/其他,0.0,0,0,0.0,否
015959.OF,太平嘉和三个月定开,太平基金,纯债/其他,0.0,0,0,0.0,否
015682.OF,华夏福源养老目标日期2045三年持有A,华夏基金,纯债/其他,0.0,0,0,0.0,否
015780.OF,大成ESG责任投资A,大成基金,纯债/其他,0.0,0,0,0.0,否
015949.OF,上银聚恒益一年定开,上银基金,纯债/其他,0.0,0,0,0.0,否
015781.OF,大成ESG责任投资C,大成基金,纯债/其他,0.0,0,0,0.0,否
016061.OF,长城环保主题C,长城基金,纯债/其他,0.0,0,0,0.0,否
015783.OF,创金合信稳健添利C,创金合信基金,纯债/其他,0.0,0,0,0.0,否
015782.OF,创金合信稳健添利A,创金合信基金,纯债/其他,0.0,0,0,0.0,否
015955.OF,万家同业存单指数7天持有,万家基金,纯债/其他,0.0,0,0,0.0,否
015858.OF,浦银安盛盛嘉一年定开,浦银安盛基金,纯债/其他,0.0,0,0,0.0,否
016060.OF,大成健康产业C,大成基金,纯债/其他,0.0,0,0,0.0,否
016041.OF,华安新机遇C,华安基金,纯债/其他,0.0,0,0,0.0,否
016040.OF,华安新动力C,华安基金,纯债/其他,0.0,0,0,0.0,否
016047.OF,鹏扬利鑫60天滚动E,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
016062.OF,大成多策略C,大成基金,纯债/其他,0.0,0,0,0.0,否
014073.OF,汇安裕同纯债C,汇安基金,纯债/其他,0.0,0,0,0.0,否
015950.OF,华夏蓝筹核心C,华夏基金,纯债/其他,0.0,0,0,0.0,否
015509.OF,平安养老目标日期2030一年持有A,平安基金,纯债/其他,0.0,0,0,0.0,否
015815.OF,浦银安盛稳鑫120天滚动中短债A,浦银安盛基金,纯债/其他,0.0,0,0,0.0,否
014072.OF,汇安裕同纯债A,汇安基金,纯债/其他,0.0,0,0,0.0,否
015816.OF,浦银安盛稳鑫120天滚动中短债C,浦银安盛基金,纯债/其他,0.0,0,0,0.0,否
015479.OF,国联益泓90天滚动A,国联基金,纯债/其他,0.0,0,0,0.0,否
015944.OF,中银同业存单指数7天持有,中银基金,纯债/其他,0.0,0,0,0.0,否
014721.OF,富国碳中和一年定开,富国基金,纯债/其他,0.0,0,0,0.0,否
015127.OF,长城产业成长A,长城基金,纯债/其他,0.0,0,0,0.0,否
014514.OF,金鹰远见优选C,金鹰基金,纯债/其他,0.0,0,0,0.0,否
014781.OF,建信兴衡优选一年持有A,建信基金,纯债/其他,0.0,0,0,0.0,否
015956.OF,国联安同业存单指数7天持有,国联安基金,纯债/其他,0.0,0,0,0.0,否
015480.OF,国联益泓90天滚动C,国联基金,纯债/其他,0.0,0,0,0.0,否
014782.OF,建信兴衡优选一年持有C,建信基金,纯债/其他,0.0,0,0,0.0,否
015128.OF,长城产业成长C,长城基金,纯债/其他,0.0,0,0,0.0,否
014513.OF,金鹰远见优选A,金鹰基金,纯债/其他,0.0,0,0,0.0,否
015840.OF,惠升中债1-5年政策性金融债A,惠升基金,纯债/其他,0.0,0,0,0.0,否
015841.OF,惠升中债1-5年政策性金融债C,惠升基金,纯债/其他,0.0,0,0,0.0,否
015552.OF,中加安盈一年定开,中加基金,纯债/其他,0.0,0,0,0.0,否
015721.OF,平安元悦60天滚动持有短债C,平安基金,纯债/其他,0.0,0,0,0.0,否
015404.OF,嘉实90天滚动A,嘉实基金,纯债/其他,0.0,0,0,0.0,否
015405.OF,嘉实90天滚动C,嘉实基金,纯债/其他,0.0,0,0,0.0,否
015630.OF,申万菱信乐融一年持有A,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
015828.OF,永赢新能源智选A,永赢基金,纯债/其他,0.0,0,0,0.0,否
015810.OF,国泰海通君添利中短债C,国泰海通资管,纯债/其他,0.0,0,0,0.0,否
015864.OF,华宝同业存单指数7天持有,华宝基金,纯债/其他,0.0,0,0,0.0,否
015720.OF,平安元悦60天滚动持有短债A,平安基金,纯债/其他,0.0,0,0,0.0,否
015947.OF,兴业研究精选C,兴业基金,纯债/其他,0.0,0,0,0.0,否
015631.OF,申万菱信乐融一年持有C,申万菱信基金,纯债/其他,0.0,0,0,0.0,否
015071.OF,鑫元专精特新企业精选主题A,鑫元基金,纯债/其他,0.0,0,0,0.0,否
015946.OF,兴业国企改革C,兴业基金,纯债/其他,0.0,0,0,0.0,否
015809.OF,国泰海通君添利中短债A,国泰海通资管,纯债/其他,0.0,0,0,0.0,否
015072.OF,鑫元专精特新企业精选主题C,鑫元基金,纯债/其他,0.0,0,0,0.0,否
015829.OF,永赢新能源智选C,永赢基金,纯债/其他,0.0,0,0,0.0,否
015056.OF,百嘉百盛,百嘉基金,纯债/其他,0.0,0,0,0.0,否
014387.OF,光大尊利纯债一年定开,光大保德信基金,纯债/其他,0.0,0,0,0.0,否
015692.OF,富国通胀通缩主题C,富国基金,纯债/其他,0.0,0,0,0.0,否
015715.OF,富国成长动力C,富国基金,纯债/其他,0.0,0,0,0.0,否
015863.OF,华泰柏瑞同业存单指数7天持有,华泰柏瑞基金,纯债/其他,0.0,0,0,0.0,否
015470.OF,华安添锦,华安基金,纯债/其他,0.0,0,0,0.0,否
014876.OF,长城瑞利纯债A,长城基金,纯债/其他,0.0,0,0,0.0,否
014877.OF,长城瑞利纯债C,长城基金,纯债/其他,0.0,0,0,0.0,否
014060.OF,富国安慧C,富国基金,纯债/其他,0.0,0,0,0.0,否
014059.OF,富国安慧A,富国基金,纯债/其他,0.0,0,0,0.0,否
015689.OF,富国价值增长C,富国基金,纯债/其他,0.0,0,0,0.0,否
015747.OF,博时四月享120天持有C,博时基金,纯债/其他,0.0,0,0,0.0,否
015965.OF,长城安心回报C,长城基金,纯债/其他,0.0,0,0,0.0,否
015969.OF,博时富尊纯债一年定开,博时基金,纯债/其他,0.0,0,0,0.0,否
014900.OF,兴全兴裕A,兴证全球基金,纯债/其他,0.0,0,0,0.0,否
013421.OF,富国鑫年A,富国基金,纯债/其他,0.0,0,0,0.0,否
015746.OF,博时四月享120天持有A,博时基金,纯债/其他,0.0,0,0,0.0,否
015441.OF,信澳智选先锋一年持有C,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
014410.OF,华夏时代领航两年持有A,华夏基金,纯债/其他,0.0,0,0,0.0,否
014388.OF,渤海汇金兴宸一年定开,渤海汇金资管,纯债/其他,0.0,0,0,0.0,否
015440.OF,信澳智选先锋一年持有A,信达澳亚基金,纯债/其他,0.0,0,0,0.0,否
014901.OF,兴全兴裕C,兴证全球基金,纯债/其他,0.0,0,0,0.0,否
015691.OF,富国长期成长C,富国基金,纯债/其他,0.0,0,0,0.0,否
015690.OF,富国中小盘精选C,富国基金,纯债/其他,0.0,0,0,0.0,否
014411.OF,华夏时代领航两年持有C,华夏基金,纯债/其他,0.0,0,0,0.0,否
015849.OF,富国创新企业C,富国基金,纯债/其他,0.0,0,0,0.0,否
015559.OF,长江启航A,长江资管,纯债/其他,0.0,0,0,0.0,否
013352.OF,中加聚安60天滚动中短债C,中加基金,纯债/其他,0.0,0,0,0.0,否
013351.OF,中加聚安60天滚动中短债A,中加基金,纯债/其他,0.0,0,0,0.0,否
015560.OF,长江启航C,长江资管,纯债/其他,0.0,0,0,0.0,否
015875.OF,汇添富同业存单指数7天持有,汇添富基金,纯债/其他,0.0,0,0,0.0,否
015576.OF,宏利绩优增长C,宏利基金,纯债/其他,0.0,0,0,0.0,否
014625.OF,财通资管稳兴丰益六个月持有A,财通证券资管,纯债/其他,0.0,0,0,0.0,否
014626.OF,财通资管稳兴丰益六个月持有C,财通证券资管,纯债/其他,0.0,0,0,0.0,否
015619.OF,宏利红利先锋C,宏利基金,纯债/其他,0.0,0,0,0.0,否
015601.OF,宏利行业精选C,宏利基金,纯债/其他,0.0,0,0,0.0,否
015935.OF,广发景华纯债C,广发基金,纯债/其他,0.0,0,0,0.0,否
015936.OF,中信保诚弘远C,中信保诚基金,纯债/其他,0.0,0,0,0.0,否
015866.OF,中信建投景泰C,中信建投基金,纯债/其他,0.0,0,0,0.0,否
015340.OF,同泰泰享中短债A,同泰基金,纯债/其他,0.0,0,0,0.0,否
014710.OF,平安惠韵纯债A,平安基金,纯债/其他,0.0,0,0,0.0,否
014711.OF,平安惠韵纯债C,平安基金,纯债/其他,0.0,0,0,0.0,否
014384.OF,国投瑞银顺腾一年定开,国投瑞银基金,纯债/其他,0.0,0,0,0.0,否
162721.SZ,广发积极FOF-LOF,广发基金,纯债/其他,0.0,0,0,0.0,否
015243.OF,东兴连裕6个月滚动A,东兴基金,纯债/其他,0.0,0,0,0.0,否
015580.OF,中金金誉,中金基金,纯债/其他,0.0,0,0,0.0,否
015244.OF,东兴连裕6个月滚动C,东兴基金,纯债/其他,0.0,0,0,0.0,否
015865.OF,中信建投景泰A,中信建投基金,纯债/其他,0.0,0,0,0.0,否
015861.OF,嘉实同业存单指数7天持有,嘉实基金,纯债/其他,0.0,0,0,0.0,否
015937.OF,中信保诚鼎利C,中信保诚基金,纯债/其他,0.0,0,0,0.0,否
013954.OF,广发积极优势C,广发基金,纯债/其他,0.0,0,0,0.0,否
015341.OF,同泰泰享中短债C,同泰基金,纯债/其他,0.0,0,0,0.0,否
015342.OF,同泰泰享中短债E,同泰基金,纯债/其他,0.0,0,0,0.0,否
015003.OF,中邮尊佑一年定开,中邮基金,纯债/其他,0.0,0,0,0.0,否
015263.OF,淳厚稳荣一年定开,淳厚基金,纯债/其他,0.0,0,0,0.0,否
015659.OF,中信建投景晟A,中信建投基金,纯债/其他,0.0,0,0,0.0,否
014918.OF,汇丰晋信时代先锋C,汇丰晋信基金,纯债/其他,0.0,0,0,0.0,否
015823.OF,银华同业存单指数7天持有,银华基金,纯债/其他,0.0,0,0,0.0,否
014917.OF,汇丰晋信时代先锋A,汇丰晋信基金,纯债/其他,0.0,0,0,0.0,否
013944.OF,招商智星稳健配置C,招商基金,纯债/其他,0.0,0,0,0.0,否
015660.OF,中信建投景晟C,中信建投基金,纯债/其他,0.0,0,0,0.0,否
161730.OF,招商智星稳健配置A,招商基金,纯债/其他,0.0,0,0,0.0,否
013694.OF,弘毅远方久盈A,弘毅远方基金,纯债/其他,0.0,0,0,0.0,否
014546.OF,浦银安盛兴耀优选一年持有C,浦银安盛基金,固收+股票(高),41.97,0,0,0.0,否
014545.OF,浦银安盛兴耀优选一年持有A,浦银安盛基金,固收+股票(高),41.97,0,0,0.0,否
013854.OF,大成匠心卓越三年持有C,大成基金,纯债/其他,0.0,0,0,0.0,否
013695.OF,弘毅远方久盈C,弘毅远方基金,纯债/其他,0.0,0,0,0.0,否
015824.OF,博时月月乐同业存单30天持有,博时基金,纯债/其他,0.0,0,0,0.0,否
013853.OF,大成匠心卓越三年持有A,大成基金,纯债/其他,0.0,0,0,0.0,否
014385.OF,华富安业一年持有A,华富基金,纯债/其他,0.0,0,0,0.0,否
015862.OF,景顺长城同业存单指数7天持有,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
015620.OF,英大安悦纯债A,英大基金,纯债/其他,0.0,0,0,0.0,否
014386.OF,华富安业一年持有C,华富基金,纯债/其他,0.0,0,0,0.0,否
015621.OF,英大安悦纯债C,英大基金,纯债/其他,0.0,0,0,0.0,否
015134.OF,华安鼎安优选一年持有C,华安基金,纯债/其他,0.0,0,0,0.0,否
014755.OF,华安景气优选C,华安基金,纯债/其他,0.0,0,0,0.0,否
014579.OF,华泰柏瑞恒泽A,华泰柏瑞基金,纯债/其他,0.0,0,0,0.0,否
015133.OF,华安鼎安优选一年持有A,华安基金,纯债/其他,0.0,0,0,0.0,否
013644.OF,汇添富优质精选一年持有C,汇添富基金,纯债/其他,0.0,0,0,0.0,否
014850.OF,长信稳健成长A,长信基金,纯债/其他,0.0,0,0,0.0,否
013643.OF,汇添富优质精选一年持有A,汇添富基金,纯债/其他,0.0,0,0,0.0,否
015731.OF,景顺长城核心竞争力C,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
015779.OF,景顺长城价值边际C,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
014851.OF,长信稳健成长C,长信基金,纯债/其他,0.0,0,0,0.0,否
014754.OF,华安景气优选A,华安基金,纯债/其他,0.0,0,0,0.0,否
014317.OF,广发价值领航一年持有A,广发基金,纯债/其他,0.0,0,0,0.0,否
015105.OF,博道研究恒选C,博道基金,纯债/其他,0.0,0,0,0.0,否
015104.OF,博道研究恒选A,博道基金,纯债/其他,0.0,0,0,0.0,否
014318.OF,广发价值领航一年持有C,广发基金,纯债/其他,0.0,0,0,0.0,否
014580.OF,华泰柏瑞恒泽C,华泰柏瑞基金,纯债/其他,0.0,0,0,0.0,否
015826.OF,广发同业存单指数7天持有,广发基金,纯债/其他,0.0,0,0,0.0,否
011209.OF,泰康招享C,泰康基金,纯债/其他,0.0,0,0,0.0,否
015241.OF,汇添富鑫添利6个月持有A,汇添富基金,纯债/其他,0.0,0,0,0.0,否
011208.OF,泰康招享A,泰康基金,纯债/其他,0.0,0,0,0.0,否
012103.OF,国寿安保低碳经济C,国寿安保基金,纯债/其他,0.0,0,0,0.0,否
015242.OF,汇添富鑫添利6个月持有C,汇添富基金,纯债/其他,0.0,0,0,0.0,否
012102.OF,国寿安保低碳经济A,国寿安保基金,纯债/其他,0.0,0,0,0.0,否
015539.OF,富国元利A,富国基金,纯债/其他,0.0,0,0,0.0,否
014151.OF,国富鑫享价值A,国海富兰克林基金,纯债/其他,0.0,0,0,0.0,否
013958.OF,华商鑫选回报一年持有期A,华商基金,纯债/其他,0.0,0,0,0.0,否
015772.OF,银华互联网主题C,银华基金,纯债/其他,0.0,0,0,0.0,否
015540.OF,富国元利C,富国基金,纯债/其他,0.0,0,0,0.0,否
015043.OF,西部利得时代动力A,西部利得基金,纯债/其他,0.0,0,0,0.0,否
013959.OF,华商鑫选回报一年持有期C,华商基金,纯债/其他,0.0,0,0,0.0,否
014152.OF,国富鑫享价值C,国海富兰克林基金,纯债/其他,0.0,0,0,0.0,否
014965.OF,国投瑞银顺和一年定开,国投瑞银基金,纯债/其他,0.0,0,0,0.0,否
014366.OF,建信普泽养老目标日期2050五年持有A,建信基金,纯债/其他,0.0,0,0,0.0,否
015044.OF,西部利得时代动力C,西部利得基金,纯债/其他,0.0,0,0,0.0,否
015817.OF,财通资管瑞享12个月C,财通证券资管,纯债/其他,0.0,0,0,0.0,否
970170.OF,兴证资管金麒麟悦享添利30天滚动持有C,兴证资管,纯债/其他,0.0,0,0,0.0,否
014281.OF,农银汇理金鸿C,农银汇理基金,纯债/其他,0.0,0,0,0.0,否
014240.OF,农银汇理金鸿A,农银汇理基金,纯债/其他,0.0,0,0,0.0,否
015774.OF,长信多利E,长信基金,纯债/其他,0.0,0,0,0.0,否
015827.OF,中欧同业存单指数7天持有,中欧基金,纯债/其他,0.0,0,0,0.0,否
970169.OF,兴证资管金麒麟悦享添利30天滚动持有B,兴证资管,纯债/其他,0.0,0,0,0.0,否
013723.OF,上银聚顺益一年定开,上银基金,纯债/其他,0.0,0,0,0.0,否
970168.OF,兴证资管金麒麟悦享添利30天滚动持有A,兴证资管,纯债/其他,0.0,0,0,0.0,否
015825.OF,国泰同业存单指数7天持有,国泰基金,纯债/其他,0.0,0,0,0.0,否
015791.OF,天弘中债1-3年国开债C,天弘基金,纯债/其他,0.0,0,0,0.0,否
015070.OF,华宝安宜六个月持有C,华宝基金,纯债/其他,0.0,0,0,0.0,否
015850.OF,农银汇理行业轮动C,农银汇理基金,纯债/其他,0.0,0,0,0.0,否
015069.OF,华宝安宜六个月持有A,华宝基金,纯债/其他,0.0,0,0,0.0,否
015848.OF,天弘合益D,天弘基金,纯债/其他,0.0,0,0,0.0,否
015397.OF,博时富鸿金融债3个月定开A,博时基金,纯债/其他,0.0,0,0,0.0,否
015661.OF,天弘同利D,天弘基金,纯债/其他,0.0,0,0,0.0,否
015775.OF,景顺长城品质成长C,景顺长城基金,纯债/其他,0.0,0,0,0.0,否
015438.OF,中银荣享,中银基金,纯债/其他,0.0,0,0,0.0,否
015768.OF,长信内需成长C,长信基金,纯债/其他,0.0,0,0,0.0,否
009965.OF,宝盈祥琪A,宝盈基金,纯债/其他,0.0,0,0,0.0,否
009966.OF,宝盈祥琪C,宝盈基金,纯债/其他,0.0,0,0,0.0,否
015373.OF,浙商智选新兴产业A,浙商基金,纯债/其他,0.0,0,0,0.0,否
014050.OF,中银远见成长C,中银基金,纯债/其他,0.0,0,0,0.0,否
013667.OF,中加瑞鸿一年定开,中加基金,纯债/其他,0.0,0,0,0.0,否
013579.OF,鹏扬丰利一年持有A,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
014666.OF,工银优质发展A,工银瑞信基金,纯债/其他,0.0,0,0,0.0,否
013580.OF,鹏扬丰利一年持有C,鹏扬基金,纯债/其他,0.0,0,0,0.0,否
015374.OF,浙商智选新兴产业C,浙商基金,纯债/其他,0.0,0,0,0.0,否
014049.OF,中银远见成长A,中银基金,纯债/其他,0.0,0,0,0.0,否
014667.OF,工银优质发展C,工银瑞信基金,纯债/其他,0.0,0,0,0.0,否
014701.OF,中欧量化动能A,中欧基金,纯债/其他,0.0,0,0,0.0,否
014702.OF,中欧量化动能C,中欧基金,纯债/其他,0.0,0,0,0.0,否
015669.OF,银河蓝筹精选C,银河基金,纯债/其他,0.0,0,0,0.0,否
015670.OF,银河行业优选C,银河基金,纯债/其他,0.0,0,0,0.0,否
