基金代码,基金名称,基金公司,基金类型,投资类型,股票仓位(%),3个月收益(%),6个月收益(%),9个月收益(%),重点管理人
016161.OF,天弘永利优享A,天弘基金,债券型,债券型,0.0,0.5387264859136209,0.0,0.0,否
016557.OF,长盛安鑫中短债E,长盛基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016213.OF,中银证券安添3个月定开C,中银证券,债券型,债券型,0.0,0.0,0.0,0.0,否
016580.OF,万家双利C,万家基金,债券型,债券型,0.0,1.8357708714198617,0.6398675097861961,0.0,否
016003.OF,广发集远A,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016004.OF,广发集远C,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016212.OF,中银证券安添3个月定开A,中银证券,债券型,债券型,0.0,0.0,0.0,0.0,否
015925.OF,万家鑫融纯债A,万家基金,债券型,债券型,0.0,0.0,1.2126339537506858,0.0,否
016126.OF,景顺长城景泰永利纯债A,景顺长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016127.OF,景顺长城景泰永利纯债C,景顺长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015926.OF,万家鑫融纯债C,万家基金,债券型,债券型,0.0,0.0,1.025785808394497,0.0,否
014969.OF,中信建投景润3个月定开C,中信建投基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014452.OF,天弘惠享一年定开,天弘基金,债券型,债券型,0.0,0.6210011290929573,0.0,0.0,否
014968.OF,中信建投景润3个月定开A,中信建投基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016142.OF,华安沣悦A,华安基金,债券型,债券型,0.0,0.0,-0.1822489520685311,0.0,否
016143.OF,华安沣悦C,华安基金,债券型,债券型,0.0,0.0,-0.35003684598376994,0.0,否
016235.OF,浦银安盛普诚纯债A,浦银安盛基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016536.OF,中加颐享纯债C,中加基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016236.OF,浦银安盛普诚纯债C,浦银安盛基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014778.OF,国寿安保安和纯债,国寿安保基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016497.OF,建信鑫享短债D,建信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016427.OF,汇添富丰利短债D,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016301.OF,兴业180天持有A,兴业基金,债券型,债券型,0.0,0.9965573473455391,0.0,0.0,否
016474.OF,交银稳固收益C,交银施罗德基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014444.OF,汇丰晋信丰盈C,汇丰晋信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014443.OF,汇丰晋信丰盈A,汇丰晋信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015730.OF,东海鑫宁利率债三个月定开,东海基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015335.OF,上银慧信利三个月定开,上银基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015464.OF,兴全兴益A,兴证全球基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014785.OF,华安添顺,华安基金,债券型,债券型,0.0,0.8495478213209173,0.0,0.0,否
014391.OF,华安添信,华安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016472.OF,天弘增益回报D,天弘基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014803.OF,汇安添利18个月持有A,汇安基金,混合型,混合型,0.0,0.0,0.0,0.0,否
016081.OF,财通资管通达稳健3个月持有C,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
014804.OF,汇安添利18个月持有C,汇安基金,混合型,混合型,0.0,0.0,0.0,0.0,否
016403.OF,财通多利E,财通基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016080.OF,财通资管通达稳健3个月持有A,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
015938.OF,平安盈福6个月持有A,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015939.OF,平安盈福6个月持有C,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016015.OF,博远利兴纯债一年定开,博远基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016190.OF,国联恒通纯债C,国联基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016189.OF,国联恒通纯债A,国联基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015606.OF,广发集祥A,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015607.OF,广发集祥C,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016295.OF,新华利率债E,新华基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015750.OF,博时优享回报C,博时基金,混合型,混合型,0.0,-5.024509803921584,-2.4982027318475986,0.0,否
015132.OF,鹏扬稳健优选一年持有C,鹏扬基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015749.OF,博时优享回报A,博时基金,混合型,混合型,0.0,-4.913095852693161,-2.272727272727282,0.0,否
015131.OF,鹏扬稳健优选一年持有A,鹏扬基金,混合型,混合型,0.0,0.0,0.0,0.0,否
014487.OF,汇添富淳享一年定开C,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014486.OF,汇添富淳享一年定开A,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014343.OF,泰康丰盛纯债一年定开,泰康基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013214.OF,大摩安盈稳固六个月持有A,摩根士丹利基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014823.OF,长信稳兴三个月定开A,长信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
880002.OF,招商资管招朝鑫中短债A,招商资管,债券型,债券型,0.0,0.5696143430759193,0.0,0.0,否
970182.OF,招商资管招朝鑫中短债C,招商资管,债券型,债券型,0.0,0.49363964306057273,0.0,0.0,否
014824.OF,长信稳兴三个月定开C,长信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013215.OF,大摩安盈稳固六个月持有C,摩根士丹利基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015909.OF,方正富邦鸿远C,方正富邦基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015908.OF,方正富邦鸿远A,方正富邦基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016034.OF,建信鑫福60天持有中短债A,建信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015805.OF,景顺长城景颐尊利A,景顺长城基金,债券型,债券型,0.0,0.0,1.6616996297299735,0.0,否
014816.OF,财通资管鸿慧中短债C,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
014815.OF,财通资管鸿慧中短债A,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
015830.OF,平安惠复纯债A,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015831.OF,平安惠复纯债C,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014817.OF,财通资管鸿慧中短债E,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
015806.OF,景顺长城景颐尊利C,景顺长城基金,债券型,债券型,0.0,0.0,1.4735493318689397,0.0,否
016035.OF,建信鑫福60天持有中短债C,建信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016141.OF,汇添富稳瑞30天滚动中短债C,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016140.OF,汇添富稳瑞30天滚动中短债A,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014290.OF,南方晨利一年定开,南方基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016270.OF,博时富鑫纯债C,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015164.OF,鑫元晟利一年定开,鑫元基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016194.OF,恒生前海恒悦纯债C,恒生前海基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015883.OF,平安盈泽1年持有C,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016193.OF,恒生前海恒悦纯债A,恒生前海基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015882.OF,平安盈泽1年持有A,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015999.OF,中欧预见稳健养老一年持有A,中欧基金,混合型,混合型,0.0,0.0,0.0,0.0,否
016259.OF,鑫元安鑫回报C,鑫元基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015333.OF,天弘合利A,天弘基金,债券型,债券型,0.0,0.8641743377794553,0.0,0.0,否
015334.OF,天弘合利C,天弘基金,债券型,债券型,0.0,0.8427232269671237,0.0,0.0,否
014966.OF,永赢坤益,永赢基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015910.OF,鑫元裕丰,鑫元基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015811.OF,兴全恒泰一年定开,兴证全球基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015629.OF,招商添兴6个月定开A,招商基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016094.OF,华泰紫金添鑫30天滚动中短债C,华泰证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
016172.OF,鹏扬利泽D,鹏扬基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016093.OF,华泰紫金添鑫30天滚动中短债A,华泰证券资管,债券型,债券型,0.0,0.0,1.0345464622205869,0.0,否
016153.OF,中银慧泽稳健3个月持有A,中银基金,混合型,混合型,0.0,0.0,0.0,0.0,否
016136.OF,中银证券慧泽稳健3个月持有A,中银证券,混合型,混合型,0.0,0.0,0.0,0.0,否
016137.OF,中银证券慧泽稳健3个月持有C,中银证券,混合型,混合型,0.0,0.0,0.0,0.0,否
015979.OF,安信恒鑫增强C,安信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016042.OF,华安稳健回报C,华安基金,混合型,混合型,0.0,0.0,-0.49508608586418257,0.0,否
016049.OF,华商甄选回报C,华商基金,混合型,混合型,0.0,8.976490144858706,11.888623396888875,0.0,否
015978.OF,安信恒鑫增强A,安信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016154.OF,中银慧泽稳健3个月持有C,中银基金,混合型,混合型,0.0,0.0,0.0,0.0,否
014067.OF,国泰稳健收益一年持有,国泰基金,混合型,混合型,0.0,0.0,0.0,0.0,否
016107.OF,红土创新丰源中短债B,红土创新基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015851.OF,南华瑞诚一年定开,南华基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014510.OF,圆信永丰聚兴一年定开,圆信永丰基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015943.OF,上银慧享利30天滚动中短债C,上银基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015869.OF,中银誉享一年定开,中银基金,债券型,债券型,0.0,0.0,-1.6680883328594298,0.0,否
015363.OF,汇添富鑫裕一年定开C,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015918.OF,兴业30天滚动中短债C,兴业基金,债券型,债券型,0.0,0.3850032083600574,0.0,0.0,否
015917.OF,兴业30天滚动中短债A,兴业基金,债券型,债券型,0.0,0.42805100182148337,0.7768232498629013,0.0,否
015835.OF,汇添富鑫和纯债C,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015362.OF,汇添富鑫裕一年定开A,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015834.OF,汇添富鑫和纯债A,汇添富基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015959.OF,太平嘉和三个月定开,太平基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015783.OF,创金合信稳健添利C,创金合信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015782.OF,创金合信稳健添利A,创金合信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015858.OF,浦银安盛盛嘉一年定开,浦银安盛基金,债券型,债券型,0.0,0.0,0.0,0.0,否
016047.OF,鹏扬利鑫60天滚动E,鹏扬基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014073.OF,汇安裕同纯债C,汇安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015815.OF,浦银安盛稳鑫120天滚动中短债A,浦银安盛基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014072.OF,汇安裕同纯债A,汇安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015816.OF,浦银安盛稳鑫120天滚动中短债C,浦银安盛基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015479.OF,国联益泓90天滚动A,国联基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015480.OF,国联益泓90天滚动C,国联基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015552.OF,中加安盈一年定开,中加基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015721.OF,平安元悦60天滚动持有短债C,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015404.OF,嘉实90天滚动A,嘉实基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015405.OF,嘉实90天滚动C,嘉实基金,债券型,债券型,0.0,0.4387969649876533,0.733473915833871,0.0,否
015810.OF,国泰海通君添利中短债C,国泰海通资管,债券型,债券型,0.0,0.0,1.0305192231470528,0.0,否
015720.OF,平安元悦60天滚动持有短债A,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014387.OF,光大尊利纯债一年定开,光大保德信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015470.OF,华安添锦,华安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014060.OF,富国安慧C,富国基金,债券型,债券型,0.0,0.0,0.8306414397785122,0.0,否
014059.OF,富国安慧A,富国基金,债券型,债券型,0.0,0.0,0.9168423947923277,0.0,否
015747.OF,博时四月享120天持有C,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015969.OF,博时富尊纯债一年定开,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015746.OF,博时四月享120天持有A,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013352.OF,中加聚安60天滚动中短债C,中加基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013351.OF,中加聚安60天滚动中短债A,中加基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015935.OF,广发景华纯债C,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015866.OF,中信建投景泰C,中信建投基金,债券型,债券型,0.0,0.4199580041995832,0.6413468283395174,0.0,否
014710.OF,平安惠韵纯债A,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014711.OF,平安惠韵纯债C,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015243.OF,东兴连裕6个月滚动A,东兴基金,债券型,债券型,0.0,-0.8477601285025949,-0.5904983448152379,0.0,否
015580.OF,中金金誉,中金基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015865.OF,中信建投景泰A,中信建投基金,债券型,债券型,0.0,0.489363827024869,0.7711567351026405,0.0,否
015342.OF,同泰泰享中短债E,同泰基金,债券型,债券型,0.0,0.0,0.5373303167420795,0.0,否
015003.OF,中邮尊佑一年定开,中邮基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013944.OF,招商智星稳健配置C,招商基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015660.OF,中信建投景晟C,中信建投基金,债券型,债券型,0.0,0.0,0.0,0.0,否
161730.OF,招商智星稳健配置A,招商基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015824.OF,博时月月乐同业存单30天持有,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014385.OF,华富安业一年持有A,华富基金,债券型,债券型,0.0,0.0,1.5445800961894296,0.0,否
015620.OF,英大安悦纯债A,英大基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014386.OF,华富安业一年持有C,华富基金,债券型,债券型,0.0,0.0,1.368835552222003,0.0,否
015621.OF,英大安悦纯债C,英大基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015241.OF,汇添富鑫添利6个月持有A,汇添富基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015242.OF,汇添富鑫添利6个月持有C,汇添富基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015539.OF,富国元利A,富国基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013958.OF,华商鑫选回报一年持有期A,华商基金,混合型,混合型,0.0,0.0,-2.7398671267445995,0.0,否
015540.OF,富国元利C,富国基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013959.OF,华商鑫选回报一年持有期C,华商基金,混合型,混合型,0.0,0.0,-3.0130935478782095,0.0,否
970170.OF,兴证资管金麒麟悦享添利30天滚动持有C,兴证资管,债券型,债券型,0.0,0.0,0.0,0.0,否
014281.OF,农银汇理金鸿C,农银汇理基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014240.OF,农银汇理金鸿A,农银汇理基金,债券型,债券型,0.0,0.0,0.0,0.0,否
970169.OF,兴证资管金麒麟悦享添利30天滚动持有B,兴证资管,债券型,债券型,0.0,0.0,0.0,0.0,否
013723.OF,上银聚顺益一年定开,上银基金,债券型,债券型,0.0,0.6641273561871275,0.0,0.0,否
970168.OF,兴证资管金麒麟悦享添利30天滚动持有A,兴证资管,债券型,债券型,0.0,0.0,0.0,0.0,否
015070.OF,华宝安宜六个月持有C,华宝基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015069.OF,华宝安宜六个月持有A,华宝基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015848.OF,天弘合益D,天弘基金,债券型,债券型,0.0,0.8283433133732476,0.0,0.0,否
015397.OF,博时富鸿金融债3个月定开A,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015661.OF,天弘同利D,天弘基金,债券型,债券型,0.0,0.5585713161828432,0.0,0.0,否
015438.OF,中银荣享,中银基金,债券型,债券型,0.0,0.0,0.7315867523479902,0.0,否
013667.OF,中加瑞鸿一年定开,中加基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013579.OF,鹏扬丰利一年持有A,鹏扬基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013580.OF,鹏扬丰利一年持有C,鹏扬基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015542.OF,东兴兴福一年定开C,东兴基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015612.OF,东方红短债E,东方红资产管理,债券型,债券型,0.0,0.0,0.0,0.0,否
970166.OF,招商资管增益添彩一个月持有中短债C,招商资管,债券型,债券型,0.0,0.3659223118783972,0.0,0.0,否
970165.OF,招商资管增益添彩一个月持有中短债A,招商资管,债券型,债券型,0.0,0.4453516422341819,0.0,0.0,否
882118.OF,招商资管增益添彩一个月持有中短债D,招商资管,债券型,债券型,0.0,0.46660567246112894,0.0,0.0,否
014856.OF,建信鑫享短债A,建信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014858.OF,建信鑫享短债F,建信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013539.OF,嘉实悦康稳健养老一年持有A,嘉实基金,混合型,混合型,0.0,0.0,0.0,0.0,否
014857.OF,建信鑫享短债C,建信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014093.OF,汇添富添福睿享稳健养老目标一年持有A,汇添富基金,混合型,混合型,0.0,0.0,0.0,0.0,否
014469.OF,平安元和90天滚动持有短债C,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014468.OF,平安元和90天滚动持有短债A,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014924.OF,天弘优利短债A,天弘基金,债券型,债券型,0.0,0.5810258738084606,0.0,0.0,否
015047.OF,富安达稳健配置6个月持有,富安达基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015723.OF,长城久悦C,长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015616.OF,天弘丰益C,天弘基金,债券型,债券型,0.0,0.6414552417424613,0.0,0.0,否
014637.OF,国联安中短债C,国联安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014636.OF,国联安中短债A,国联安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014993.OF,广发景宏A,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015307.OF,华泰紫金智享一年定开,华泰证券资管,债券型,债券型,0.0,0.0,-0.5602516217810161,0.0,否
010577.OF,汇安永福90天持有中短债A,汇安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013741.OF,万家聚优稳健养老目标一年持有A,万家基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015523.OF,华商鸿盛纯债,华商基金,债券型,债券型,0.0,0.0,0.7931000297412449,0.0,否
010578.OF,汇安永福90天持有中短债C,汇安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015517.OF,建信鑫恒120天滚动中短债C,建信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015120.OF,中银沃享一年定开,中银基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015516.OF,建信鑫恒120天滚动中短债A,建信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015168.OF,平安盈瑞六个月持有A,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014738.OF,广发恒祥A,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015632.OF,大成惠瑞一年定开,大成基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015169.OF,平安盈瑞六个月持有C,平安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014739.OF,广发恒祥C,广发基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015672.OF,中加丰裕纯债C,中加基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015371.OF,中加聚享增盈A,中加基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015449.OF,太平安元C,太平基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015372.OF,中加聚享增盈C,中加基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015437.OF,太平安元A,太平基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015240.OF,山证资管裕享增强C,山证资管,债券型,债券型,0.0,0.0,0.0,0.0,否
015603.OF,国泰海通君得盛C,国泰海通资管,债券型,债券型,0.0,0.0,0.5871840694408936,0.0,否
015239.OF,山证资管裕享增强A,山证资管,债券型,债券型,0.0,0.0,0.0,0.0,否
014846.OF,博时恒乐A,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014748.OF,西部利得季季稳90天滚动A,西部利得基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015403.OF,长江丰瑞3个月持有C,长江资管,债券型,债券型,0.0,0.0,0.0,0.0,否
014847.OF,博时恒乐C,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
009109.OF,博远增益纯债A,博远基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015402.OF,长江丰瑞3个月持有A,长江资管,债券型,债券型,0.0,0.0,0.0,0.0,否
009110.OF,博远增益纯债C,博远基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014749.OF,西部利得季季稳90天滚动C,西部利得基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015500.OF,山证资管裕辰,山证资管,债券型,债券型,0.0,0.0,0.0,0.0,否
014769.OF,财通资管双福9个月持有A,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
014770.OF,财通资管双福9个月持有C,财通证券资管,债券型,债券型,0.0,0.0,0.0,0.0,否
013493.OF,景顺长城30天滚动C,景顺长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014848.OF,宏利闽利一年定开,宏利基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015472.OF,万家鑫橙纯债C,万家基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015471.OF,万家鑫橙纯债A,万家基金,债券型,债券型,0.0,0.0,1.1800273064169975,0.0,否
013492.OF,景顺长城30天滚动A,景顺长城基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013632.OF,富国利享回报12个月持有A,富国基金,混合型,混合型,0.0,0.0,0.0,0.0,否
013633.OF,富国利享回报12个月持有C,富国基金,混合型,混合型,0.0,0.0,0.0,0.0,否
014656.OF,国联益海30天滚动C,国联基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014655.OF,国联益海30天滚动A,国联基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014884.OF,兴银合鑫,兴银基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013423.OF,宝盈安盛中短债A,宝盈基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013424.OF,宝盈安盛中短债C,宝盈基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015377.OF,兴全优选稳健六个月持有A,兴证全球基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015378.OF,兴全优选稳健六个月持有C,兴证全球基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015489.OF,申万菱信稳鑫30天滚动A,申万菱信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015490.OF,申万菱信稳鑫30天滚动C,申万菱信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015266.OF,中邮睿泽一年持有A,中邮基金,债券型,债券型,0.0,0.0,2.112012068640401,0.0,否
015474.OF,工银瑞恒3个月定开C,工银瑞信基金,债券型,债券型,0.0,0.9892004719121328,1.8674478213108747,0.0,否
015473.OF,工银瑞恒3个月定开A,工银瑞信基金,债券型,债券型,0.0,1.0517799352750767,1.9869352204681556,0.0,否
013283.OF,中欧兴盈一年定开,中欧基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014491.OF,浙商汇金双月鑫60天滚动中短债C,浙商资管,债券型,债券型,0.0,0.0,1.1446968341978003,0.0,否
013487.OF,华安领荣一年定开,华安基金,债券型,债券型,0.0,0.0,1.163882110005643,0.0,否
014883.OF,鑫元悦享60天滚动中短债C,鑫元基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014490.OF,浙商汇金双月鑫60天滚动中短债A,浙商资管,债券型,债券型,0.0,0.0,0.0,0.0,否
014882.OF,鑫元悦享60天滚动中短债A,鑫元基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014694.OF,万家兴恒回报一年持有C,万家基金,混合型,混合型,0.0,0.0,1.8871539419484717,0.0,否
015302.OF,博时双季乐六个月持有C,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015551.OF,宏利昇利一年定开,宏利基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015301.OF,博时双季乐六个月持有A,博时基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014693.OF,万家兴恒回报一年持有A,万家基金,混合型,混合型,0.0,0.0,2.08786017949929,0.0,否
013768.OF,平安价值回报C,平安基金,混合型,混合型,0.0,4.084184205042729,2.2727272727272707,0.0,否
013767.OF,平安价值回报A,平安基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015273.OF,博时恒益稳健一年持有C,博时基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015272.OF,博时恒益稳健一年持有A,博时基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015076.OF,中加恒享三个月定开,中加基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015499.OF,东海祥苏短债E,东海基金,债券型,债券型,0.0,0.0,0.0,0.0,否
014865.OF,南方富祥稳健养老目标一年持有A,南方基金,混合型,混合型,0.0,0.0,0.0,0.0,否
013650.OF,华安乾煜A,华安基金,债券型,债券型,0.0,-0.44571524682534003,-0.42059219380888857,0.0,否
014266.OF,创金合信汇鑫一年定开,创金合信基金,债券型,债券型,0.0,0.0,0.0,0.0,否
013670.OF,国联安恒泰3个月定开纯债,国联安基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015331.OF,恒生前海恒利纯债A,恒生前海基金,债券型,债券型,0.0,0.0,0.0,0.0,否
015082.OF,兴业90天滚动中短债C,兴业基金,债券型,债券型,0.0,0.5425445338638202,0.0,0.0,否
014360.OF,红塔红土稳健添利A,红塔红土基金,混合型,混合型,0.0,0.0,0.0,0.0,否
015081.OF,兴业90天滚动中短债A,兴业基金,债券型,债券型,0.0,0.5923532579429125,0.0,0.0,否
014870.OF,方正富邦稳丰一年定开,方正富邦基金,债券型,债券型,0.0,0.0,0.0,0.0,否
