trade_date,ts_code,pct_change,amount
20250512,801770.SI,1.68,5858672.0
20250513,801770.SI,-0.61,5911502.0
20250514,801770.SI,0.76,6255578.0
20250515,801770.SI,-2.45,5113888.0
20250516,801770.SI,0.55,4775596.0
20250519,801770.SI,-0.23,4095088.0
20250520,801770.SI,0.74,4307677.0
20250521,801770.SI,-0.61,4423077.0
20250522,801770.SI,-0.75,3829804.0
20250523,801770.SI,-1.46,4058682.0
20250526,801770.SI,1.1,3648018.0
20250527,801770.SI,-0.82,3857491.0
20250528,801770.SI,0.62,4273776.0
20250529,801770.SI,1.81,5236574.0
20250530,801770.SI,-1.15,4208674.0
20250603,801770.SI,-0.21,3716439.0
20250604,801770.SI,1.79,5364544.0
20250605,801770.SI,2.62,6851671.0
20250606,801770.SI,1.0,6683007.0
20250609,801770.SI,1.1,7210576.0
20250610,801770.SI,-1.43,6791699.0
20250611,801770.SI,-0.28,5075351.0
20250612,801770.SI,0.98,7297719.0
20250613,801770.SI,-1.12,6113115.0
20250616,801770.SI,2.11,6288278.0
20250617,801770.SI,-0.11,5359226.0
20250618,801770.SI,1.39,6728053.0
20250619,801770.SI,-0.83,7037744.0
20250620,801770.SI,-0.94,5905013.0
20250623,801770.SI,0.19,5822170.0
20250624,801770.SI,1.58,6808361.0
20250625,801770.SI,1.09,7439013.0
20250626,801770.SI,0.77,7772481.0
20250627,801770.SI,1.79,8742295.0
20250630,801770.SI,1.9,8710044.0
20250701,801770.SI,-0.45,6559899.0
20250702,801770.SI,-1.96,6014196.0
20250703,801770.SI,1.32,6001572.0
20250704,801770.SI,-0.85,6904339.0
20250707,801770.SI,-0.77,5801506.0
20250708,801770.SI,2.89,7495424.0
20250709,801770.SI,0.17,7103385.0
20250710,801770.SI,-0.08,7143417.0
20250711,801770.SI,-0.06,7064327.0
20250714,801770.SI,0.35,6302883.0
20250715,801770.SI,4.61,10509017.0
20250716,801770.SI,0.37,10706070.0
20250717,801770.SI,2.41,9509117.0
20250718,801770.SI,-0.31,8817633.0
20250721,801770.SI,0.13,7675632.0
20250722,801770.SI,-0.43,8505980.0
20250723,801770.SI,-0.21,7283015.0
20250724,801770.SI,-0.15,7432802.0
20250725,801770.SI,-0.11,6310734.0
20250728,801770.SI,1.24,8039427.0
20250729,801770.SI,3.29,9956639.0
20250730,801770.SI,-0.95,8148645.0
20250731,801770.SI,0.06,11336651.0
20250801,801770.SI,-1.06,8448032.0
20250804,801770.SI,0.19,6263223.0
20250805,801770.SI,1.25,8830056.0
20250806,801770.SI,0.49,7730576.0
20250807,801770.SI,-0.47,8621038.0
20250808,801770.SI,-0.16,8222407.0
20250811,801770.SI,1.95,8754309.0
20250812,801770.SI,2.24,9730715.0
20250813,801770.SI,4.91,12803596.0
20250814,801770.SI,-2.12,11427186.0
20250815,801770.SI,0.58,10757654.0
20250818,801770.SI,4.46,15323570.0
20250819,801770.SI,1.87,14045331.0
20250820,801770.SI,0.58,13115301.0
20250821,801770.SI,-0.21,14140723.0
20250822,801770.SI,3.77,14546357.0
20250825,801770.SI,4.85,18381719.0
20250826,801770.SI,-0.79,14923866.0
20250827,801770.SI,1.66,19446492.0
20250828,801770.SI,7.14,20679761.0
20250829,801770.SI,-0.8,17673605.0
20250901,801770.SI,5.22,19485455.0
20250902,801770.SI,-5.73,21759878.0
20250903,801770.SI,1.61,16155818.0
20250904,801770.SI,-8.48,19147231.0
20250905,801770.SI,5.49,15329416.0
20250908,801770.SI,-3.47,14256961.0
20250909,801770.SI,-1.91,10680886.0
20250910,801770.SI,3.49,14230993.0
20250911,801770.SI,7.39,18193836.0
20250912,801770.SI,-2.13,15538548.0
20250915,801770.SI,-1.52,11987671.0
20250916,801770.SI,0.74,12938054.0
20250917,801770.SI,0.47,12417412.0
20250918,801770.SI,0.19,18357730.0
20250919,801770.SI,0.65,14416267.0
20250922,801770.SI,0.37,13440723.0
20250923,801770.SI,-0.02,15860222.0
20250924,801770.SI,-0.01,12925982.0
20250925,801770.SI,1.99,14961029.0
20250926,801770.SI,-2.55,12328857.0
20250929,801770.SI,1.24,11144574.0
20250930,801770.SI,-1.83,11383011.0
20251009,801770.SI,0.48,13838212.0
20251010,801770.SI,-2.07,13345179.0
20251013,801770.SI,-0.41,11444595.0
20251014,801770.SI,-4.98,12988549.0
20251015,801770.SI,1.42,9092096.0
20251016,801770.SI,0.74,9135307.0
20251017,801770.SI,-2.69,10198214.0
20251020,801770.SI,3.21,10816605.0
20251021,801770.SI,4.9,12596533.0
20251022,801770.SI,-0.12,10299720.0
20251023,801770.SI,-1.51,8551783.0
20251024,801770.SI,4.73,11935999.0
20251027,801770.SI,3.22,13894836.0
20251028,801770.SI,0.08,12887409.0
20251029,801770.SI,0.11,13822933.0
20251030,801770.SI,-2.83,14634672.0
20251031,801770.SI,-4.07,12216447.0
20251103,801770.SI,0.53,9562407.0
20251104,801770.SI,-1.02,8857608.0
20251105,801770.SI,-0.43,7503499.0
20251106,801770.SI,2.37,9604582.0
20251107,801770.SI,-0.5,8436862.0
20251110,801770.SI,-0.5,9788243.0
20251111,801770.SI,-2.2,9378489.0
20251112,801770.SI,0.54,9152563.0
20251113,801770.SI,-0.21,7891167.0
20251114,801770.SI,-2.46,7861523.0
20251117,801770.SI,1.1,7977102.0
20251118,801770.SI,0.0,8273022.0
20251119,801770.SI,0.48,8720346.0
20251120,801770.SI,0.51,9390340.0
20251121,801770.SI,-4.51,9837385.0
20251124,801770.SI,0.52,10228579.0
20251125,801770.SI,3.54,12066687.0
20251126,801770.SI,4.64,15557939.0
20251127,801770.SI,-0.31,14706349.0
20251128,801770.SI,0.12,10964424.0
20251201,801770.SI,2.81,13200125.0
20251202,801770.SI,0.27,12411060.0
20251203,801770.SI,-1.13,13995903.0
20251204,801770.SI,0.5,10550157.0
20251205,801770.SI,1.23,12749586.0
20251208,801770.SI,4.79,16840721.0
20251209,801770.SI,2.23,16318105.0
20251210,801770.SI,1.21,14493152.0
20251211,801770.SI,-3.14,16787371.0
20251212,801770.SI,1.19,18203826.0
20251215,801770.SI,-1.89,13049488.0
20251216,801770.SI,-2.95,11792807.0
20251217,801770.SI,5.07,14922349.0
20251218,801770.SI,-1.58,13650144.0
20251219,801770.SI,0.66,12635677.0
20251222,801770.SI,4.28,15608077.0
20251223,801770.SI,-0.53,13742484.0
20251224,801770.SI,1.12,13166790.0
20251225,801770.SI,-0.18,12915941.0
20251226,801770.SI,-0.6,12092386.0
20251229,801770.SI,-0.43,12508681.0
20251230,801770.SI,0.37,12528183.0
20251231,801770.SI,-1.35,12293836.0
20260105,801770.SI,1.34,14331844.0
20260106,801770.SI,-0.77,15684664.0
20260107,801770.SI,1.24,15363820.0
20260108,801770.SI,-0.95,15369443.0
20260109,801770.SI,0.8,19287650.0
20260112,801770.SI,2.74,21167159.0
20260113,801770.SI,-2.88,21842847.0
20260114,801770.SI,1.91,23534511.0
20260115,801770.SI,0.4,19272692.0
20260116,801770.SI,-0.66,18070708.0
20260119,801770.SI,-0.96,14028239.0
20260120,801770.SI,-3.23,14190557.0
20260121,801770.SI,0.84,12276084.0
20260122,801770.SI,2.83,14645453.0
20260123,801770.SI,-1.52,16300019.0
20260126,801770.SI,0.3,16386032.0
20260127,801770.SI,2.15,16286172.0
20260128,801770.SI,0.86,17725188.0
20260129,801770.SI,-0.98,16185088.0
20260130,801770.SI,3.44,17817193.0
20260202,801770.SI,-2.89,20221300.0
20260203,801770.SI,2.22,19501640.0
20260204,801770.SI,-2.73,17769996.0
20260205,801770.SI,-2.39,13137865.0
20260206,801770.SI,-1.26,13900519.0
20260209,801770.SI,5.17,17753509.0
20260210,801770.SI,0.13,14301540.0
20260211,801770.SI,-2.17,14097746.0
20260212,801770.SI,1.55,15404173.0
20260213,801770.SI,-1.73,12540146.0
20260224,801770.SI,3.07,15961893.0
20250120,801950.SI,-1.26,751585.0
20250121,801950.SI,-1.34,681418.0
20250122,801950.SI,-0.88,566871.0
20250123,801950.SI,0.48,654189.0
20250124,801950.SI,1.08,659495.0
20250127,801950.SI,1.19,664178.0
20250205,801950.SI,-2.2,708331.0
20250206,801950.SI,0.32,661376.0
20250207,801950.SI,1.04,900083.0
20250210,801950.SI,-0.28,793372.0
20250211,801950.SI,-0.39,667655.0
20250212,801950.SI,-0.42,703465.0
20250213,801950.SI,-0.26,729716.0
20250214,801950.SI,-0.16,645097.0
20250217,801950.SI,-1.22,921083.0
20250218,801950.SI,-1.54,877991.0
20250219,801950.SI,-0.88,789132.0
20250220,801950.SI,-0.01,700875.0
20250221,801950.SI,-0.73,872354.0
20250224,801950.SI,0.25,915092.0
20250225,801950.SI,-0.36,964635.0
20250226,801950.SI,0.56,754104.0
20250227,801950.SI,-0.41,752149.0
20250228,801950.SI,-1.15,815691.0
20250303,801950.SI,0.45,673154.0
20250304,801950.SI,-1.05,604592.0
20250305,801950.SI,-0.18,635296.0
20250306,801950.SI,0.41,610469.0
20250307,801950.SI,0.83,789700.0
20250310,801950.SI,1.4,798706.0
20250311,801950.SI,0.16,748572.0
20250312,801950.SI,-0.8,602694.0
20250313,801950.SI,4.18,2055793.0
20250314,801950.SI,-0.12,1345893.0
20250317,801950.SI,-0.35,951235.0
20250318,801950.SI,-0.62,757031.0
20250319,801950.SI,-0.12,753382.0
20250320,801950.SI,0.43,977759.0
20250321,801950.SI,-0.19,986417.0
20250324,801950.SI,0.42,995075.0
20250325,801950.SI,1.9,1298272.0
20250326,801950.SI,-0.07,1024523.0
20250327,801950.SI,-0.76,796278.0
20250328,801950.SI,-1.55,790794.0
20250331,801950.SI,-0.65,809143.0
20250401,801950.SI,1.29,634691.0
20250402,801950.SI,-0.07,514619.0
20250403,801950.SI,0.03,578786.0
20250407,801950.SI,-7.22,1315226.0
20250408,801950.SI,3.31,1048963.0
20250409,801950.SI,0.15,1045794.0
20250410,801950.SI,0.09,834303.0
20250411,801950.SI,-1.18,613587.0
20250414,801950.SI,2.5,750898.0
20250415,801950.SI,0.06,574456.0
20250416,801950.SI,0.66,691921.0
20250417,801950.SI,-0.09,561263.0
20250418,801950.SI,-0.43,558404.0
20250421,801950.SI,-0.32,580868.0
20250422,801950.SI,-0.11,559142.0
20250423,801950.SI,-0.25,526164.0
20250424,801950.SI,0.64,615329.0
20250425,801950.SI,-0.59,709228.0
20250428,801950.SI,-1.5,820771.0
20250429,801950.SI,-0.51,575960.0
20250430,801950.SI,-0.5,574205.0
20250506,801950.SI,0.74,606665.0
20250507,801950.SI,0.85,648848.0
20250508,801950.SI,-0.18,487941.0
20250509,801950.SI,0.1,528918.0
20250512,801950.SI,0.05,641735.0
20250513,801950.SI,0.62,700395.0
20250514,801950.SI,1.02,769810.0
20250515,801950.SI,0.42,831183.0
20250516,801950.SI,-0.61,638462.0
20250519,801950.SI,0.3,752998.0
20250520,801950.SI,-0.33,587019.0
20250521,801950.SI,2.55,1208870.0
20250522,801950.SI,-0.43,724082.0
20250523,801950.SI,-1.02,664098.0
20250526,801950.SI,-0.27,557761.0
20250527,801950.SI,-0.72,523715.0
20250528,801950.SI,0.74,466937.0
20250529,801950.SI,0.48,511013.0
20250530,801950.SI,-0.55,476437.0
20250603,801950.SI,-0.84,651691.0
20250604,801950.SI,0.51,644601.0
20250605,801950.SI,-0.56,533164.0
20250606,801950.SI,0.4,624686.0
20250609,801950.SI,0.13,629169.0
20250610,801950.SI,-0.17,678275.0
20250611,801950.SI,0.61,679848.0
20250612,801950.SI,-1.14,661206.0
20250613,801950.SI,-0.34,871322.0
20250616,801950.SI,-0.07,668357.0
20250617,801950.SI,0.89,726154.0
20250618,801950.SI,-0.92,593887.0
20250619,801950.SI,-0.92,626821.0
20250620,801950.SI,0.26,554995.0
20250623,801950.SI,1.68,729725.0
20250624,801950.SI,-0.22,676391.0
20250625,801950.SI,-1.0,633333.0
20250626,801950.SI,-0.48,629054.0
20250627,801950.SI,0.7,745138.0
20250630,801950.SI,0.33,637326.0
20250701,801950.SI,0.04,541659.0
20250702,801950.SI,1.99,985072.0
20250703,801950.SI,-1.16,741616.0
20250704,801950.SI,0.42,813943.0
20250707,801950.SI,-2.04,792497.0
20250708,801950.SI,0.31,694768.0
20250709,801950.SI,0.17,783757.0
20250710,801950.SI,1.1,1182364.0
20250711,801950.SI,-0.6,1239056.0
20250714,801950.SI,0.44,1151985.0
20250715,801950.SI,-1.92,1069632.0
20250716,801950.SI,-0.41,576593.0
20250717,801950.SI,0.11,501610.0
20250718,801950.SI,0.94,808742.0
20250721,801950.SI,2.16,1241352.0
20250722,801950.SI,6.18,2913559.0
20250723,801950.SI,-0.74,2738783.0
20250724,801950.SI,1.65,2111676.0
20250725,801950.SI,-1.33,1650908.0
20250728,801950.SI,-2.6,1425295.0
20250729,801950.SI,0.71,1042313.0
20250730,801950.SI,0.29,1179471.0
20250731,801950.SI,-2.72,1256885.0
20250801,801950.SI,-0.39,672153.0
20250804,801950.SI,0.61,567643.0
20250805,801950.SI,1.0,652161.0
20250806,801950.SI,1.89,1156528.0
20250807,801950.SI,0.28,918205.0
20250808,801950.SI,-0.17,607616.0
20250811,801950.SI,-0.35,650954.0
20250812,801950.SI,1.01,835387.0
20250813,801950.SI,-0.81,748072.0
20250814,801950.SI,-1.31,740576.0
20250815,801950.SI,0.61,623204.0
20250818,801950.SI,0.3,1395259.0
20250819,801950.SI,-0.52,932877.0
20250820,801950.SI,0.58,783469.0
20250821,801950.SI,0.72,955586.0
20250822,801950.SI,-0.15,944059.0
20250825,801950.SI,1.45,1266273.0
20250826,801950.SI,-0.36,1036406.0
20250827,801950.SI,-2.56,1256788.0
20250828,801950.SI,-0.81,1254324.0
20250829,801950.SI,-0.46,1012467.0
20250901,801950.SI,0.66,1016038.0
20250902,801950.SI,-0.17,944188.0
20250903,801950.SI,-1.62,775618.0
20250904,801950.SI,0.44,875133.0
20250905,801950.SI,1.02,784331.0
20250908,801950.SI,0.47,808487.0
20250909,801950.SI,-0.01,712305.0
20250910,801950.SI,-0.76,585952.0
20250911,801950.SI,0.47,709052.0
20250912,801950.SI,0.17,1005144.0
20250915,801950.SI,1.32,1165301.0
20250916,801950.SI,0.33,1253881.0
20250917,801950.SI,1.62,1486123.0
20250918,801950.SI,-1.73,1494234.0
20250919,801950.SI,1.97,1918944.0
20250922,801950.SI,-0.91,1153407.0
20250923,801950.SI,1.11,1524486.0
20250924,801950.SI,-0.29,1058557.0
20250925,801950.SI,-0.82,916130.0
20250926,801950.SI,-0.45,936269.0
20250929,801950.SI,-0.84,1021091.0
20250930,801950.SI,0.0,741494.0
20251009,801950.SI,3.0,1315848.0
20251010,801950.SI,1.37,1608002.0
20251013,801950.SI,-0.13,1357284.0
20251014,801950.SI,2.18,2167393.0
20251015,801950.SI,0.44,1617171.0
20251016,801950.SI,2.35,2180704.0
20251017,801950.SI,-0.7,2103267.0
20251020,801950.SI,3.04,2574987.0
20251021,801950.SI,-1.02,2465080.0
20251022,801950.SI,-1.03,1575326.0
20251023,801950.SI,1.75,2218152.0
20251024,801950.SI,-1.29,2218770.0
20251027,801950.SI,0.56,2045906.0
20251028,801950.SI,-0.79,1652308.0
20251029,801950.SI,0.95,1898561.0
20251030,801950.SI,0.01,1931085.0
20251031,801950.SI,-0.93,1296209.0
20251103,801950.SI,2.52,1723108.0
20251104,801950.SI,-0.04,1567341.0
20251105,801950.SI,1.39,1918420.0
20251106,801950.SI,0.81,1982043.0
20251107,801950.SI,-0.22,1570227.0
20251110,801950.SI,0.51,1679188.0
20251111,801950.SI,-1.34,1757139.0
20251112,801950.SI,-0.77,1407199.0
20251113,801950.SI,1.06,1414667.0
20251114,801950.SI,-0.41,1803561.0
20251117,801950.SI,1.32,2316531.0
20251118,801950.SI,-3.17,2069638.0
20251119,801950.SI,0.24,1277460.0
20251120,801950.SI,-2.1,1188546.0
20251121,801950.SI,-2.25,1377406.0
20251124,801950.SI,-1.09,1065026.0
20251125,801950.SI,0.5,883569.0
20251126,801950.SI,-0.57,807498.0
20251127,801950.SI,0.8,844802.0
20251128,801950.SI,-0.14,837277.0
20251201,801950.SI,0.81,1030177.0
20251202,801950.SI,0.21,1099707.0
20251203,801950.SI,0.57,1327029.0
20251204,801950.SI,-0.71,1130078.0
20251205,801950.SI,0.31,994367.0
20251208,801950.SI,-1.43,1190184.0
20251209,801950.SI,-1.62,984939.0
20251210,801950.SI,0.1,810478.0
20251211,801950.SI,-0.74,896701.0
20251212,801950.SI,0.02,1227223.0
20251215,801950.SI,0.12,923820.0
20251216,801950.SI,-1.26,913917.0
20251217,801950.SI,-0.11,739140.0
20251218,801950.SI,1.89,928992.0
20251219,801950.SI,-0.29,778165.0
20251222,801950.SI,0.35,879843.0
20251223,801950.SI,-0.39,707510.0
20251224,801950.SI,-0.7,772307.0
20251225,801950.SI,-0.24,579668.0
20251226,801950.SI,0.29,781170.0
20251229,801950.SI,0.1,910250.0
20251230,801950.SI,-0.32,732664.0
20251231,801950.SI,-0.52,660649.0
20260105,801950.SI,0.54,829487.0
20260106,801950.SI,2.18,1259037.0
20260107,801950.SI,2.47,2137520.0
20260108,801950.SI,0.15,1840125.0
20260109,801950.SI,0.8,1352985.0
20260112,801950.SI,-0.47,1308230.0
20260113,801950.SI,-0.55,1186058.0
20260114,801950.SI,-0.61,1255449.0
20260115,801950.SI,-0.37,918634.0
20260116,801950.SI,-1.15,1169774.0
20260119,801950.SI,0.76,1082968.0
20260120,801950.SI,0.78,1291583.0
20260121,801950.SI,-1.57,1132443.0
20260122,801950.SI,1.85,1401534.0
20260123,801950.SI,-0.76,1228887.0
20260126,801950.SI,2.07,1753078.0
20260127,801950.SI,-2.27,1348303.0
20260128,801950.SI,3.42,2547650.0
20260129,801950.SI,0.4,2275785.0
20260130,801950.SI,0.1,2486818.0
20260202,801950.SI,-5.64,2153560.0
20260203,801950.SI,0.38,1251252.0
20260204,801950.SI,7.58,3020397.0
20260205,801950.SI,-2.22,2311142.0
20260206,801950.SI,-0.26,1567577.0
20260209,801950.SI,1.04,1401697.0
20260210,801950.SI,0.88,1345718.0
20260211,801950.SI,1.4,1530107.0
20260212,801950.SI,0.31,1509365.0
20260213,801950.SI,-1.84,1570866.0
20260224,801950.SI,3.1,1606864.0
20250120,801960.SI,-1.02,991918.0
20250121,801960.SI,-1.56,870530.0
20250122,801960.SI,-0.97,750042.0
20250123,801960.SI,0.24,768230.0
20250124,801960.SI,0.1,812460.0
20250127,801960.SI,1.02,822996.0
20250205,801960.SI,-0.91,744039.0
20250206,801960.SI,0.53,646181.0
20250207,801960.SI,0.76,875947.0
20250210,801960.SI,0.32,768433.0
20250211,801960.SI,0.41,800712.0
20250212,801960.SI,0.15,843193.0
20250213,801960.SI,-0.77,795810.0
20250214,801960.SI,-0.34,803455.0
20250217,801960.SI,-0.15,884096.0
20250218,801960.SI,-0.35,969904.0
20250219,801960.SI,-0.38,1023095.0
20250220,801960.SI,-0.04,831619.0
20250221,801960.SI,-0.51,839922.0
20250224,801960.SI,-0.33,1013062.0
20250225,801960.SI,-0.72,822365.0
20250226,801960.SI,0.54,860129.0
20250227,801960.SI,1.03,961744.0
20250228,801960.SI,-0.27,1285349.0
20250303,801960.SI,-0.52,1014094.0
20250304,801960.SI,-0.77,962768.0
20250305,801960.SI,-0.59,715668.0
20250306,801960.SI,0.16,906659.0
20250307,801960.SI,0.21,842645.0
20250310,801960.SI,-0.04,762876.0
20250311,801960.SI,0.62,727588.0
20250312,801960.SI,-0.64,727903.0
20250313,801960.SI,0.81,989667.0
20250314,801960.SI,0.62,1016349.0
20250317,801960.SI,0.71,1111633.0
20250318,801960.SI,-0.15,826186.0
20250319,801960.SI,-0.29,774591.0
20250320,801960.SI,0.94,1087705.0
20250321,801960.SI,0.3,1678988.0
20250324,801960.SI,-0.52,1369930.0
20250325,801960.SI,0.86,1124791.0
20250326,801960.SI,-0.23,1027035.0
20250327,801960.SI,0.14,939462.0
20250328,801960.SI,-1.71,915781.0
20250331,801960.SI,-0.57,903785.0
20250401,801960.SI,1.0,966257.0
20250402,801960.SI,-0.42,837071.0
20250403,801960.SI,-0.2,769061.0
20250407,801960.SI,-8.56,1553923.0
20250408,801960.SI,2.37,1424416.0
20250409,801960.SI,-0.07,1266706.0
20250410,801960.SI,1.0,1083955.0
20250411,801960.SI,-0.32,728457.0
20250414,801960.SI,1.3,818851.0
20250415,801960.SI,-0.04,649990.0
20250416,801960.SI,0.37,805488.0
20250417,801960.SI,0.27,648646.0
20250418,801960.SI,0.34,676169.0
20250421,801960.SI,0.36,657209.0
20250422,801960.SI,0.43,685971.0
20250423,801960.SI,0.42,767468.0
20250424,801960.SI,0.06,752894.0
20250425,801960.SI,0.07,756169.0
20250428,801960.SI,-0.03,711621.0
20250429,801960.SI,-0.55,769727.0
20250430,801960.SI,0.48,790001.0
20250506,801960.SI,0.66,803103.0
20250507,801960.SI,0.91,877426.0
20250508,801960.SI,-0.29,698409.0
20250509,801960.SI,-0.33,700468.0
20250512,801960.SI,0.52,681206.0
20250513,801960.SI,0.54,782518.0
20250514,801960.SI,1.13,940030.0
20250515,801960.SI,-0.69,790133.0
20250516,801960.SI,-0.84,736233.0
20250519,801960.SI,0.21,657091.0
20250520,801960.SI,0.25,601847.0
20250521,801960.SI,0.53,755771.0
20250522,801960.SI,-0.23,675224.0
20250523,801960.SI,-0.88,658826.0
20250526,801960.SI,0.21,605994.0
20250527,801960.SI,0.08,567791.0
20250528,801960.SI,0.49,796524.0
20250529,801960.SI,-0.19,647995.0
20250530,801960.SI,-0.18,633086.0
20250603,801960.SI,0.05,597704.0
20250604,801960.SI,0.35,550167.0
20250605,801960.SI,-0.26,523790.0
20250606,801960.SI,0.88,700411.0
20250609,801960.SI,0.71,834092.0
20250610,801960.SI,-0.2,912541.0
20250611,801960.SI,0.63,788801.0
20250612,801960.SI,0.27,982906.0
20250613,801960.SI,2.05,2266601.0
20250616,801960.SI,-0.1,2364253.0
20250617,801960.SI,0.72,2327646.0
20250618,801960.SI,-0.79,1855882.0
20250619,801960.SI,0.86,2475809.0
20250620,801960.SI,-1.71,1948146.0
20250623,801960.SI,0.99,2230351.0
20250624,801960.SI,-2.1,2011114.0
20250625,801960.SI,-0.57,1474096.0
20250626,801960.SI,0.27,1573784.0
20250627,801960.SI,-0.64,1153626.0
20250630,801960.SI,0.11,1123674.0
20250701,801960.SI,0.33,957019.0
20250702,801960.SI,0.51,1071062.0
20250703,801960.SI,-0.11,853857.0
20250704,801960.SI,-0.34,790903.0
20250707,801960.SI,-0.45,774456.0
20250708,801960.SI,0.95,858227.0
20250709,801960.SI,0.02,975970.0
20250710,801960.SI,1.54,1351254.0
20250711,801960.SI,-0.52,1301930.0
20250714,801960.SI,0.86,1026391.0
20250715,801960.SI,-1.01,1030595.0
20250716,801960.SI,0.44,773745.0
20250717,801960.SI,0.13,845655.0
20250718,801960.SI,0.72,981509.0
20250721,801960.SI,1.94,1289395.0
20250722,801960.SI,2.02,1532743.0
20250723,801960.SI,-0.82,1416439.0
20250724,801960.SI,0.01,1285688.0
20250725,801960.SI,-0.56,1285035.0
20250728,801960.SI,-1.02,1098108.0
20250729,801960.SI,-0.04,946203.0
20250730,801960.SI,1.84,1554426.0
20250731,801960.SI,-1.91,1264960.0
20250801,801960.SI,-1.79,1098344.0
20250804,801960.SI,-0.36,821569.0
20250805,801960.SI,0.62,762685.0
20250806,801960.SI,0.31,699720.0
20250807,801960.SI,0.01,850255.0
20250808,801960.SI,0.33,929351.0
20250811,801960.SI,-0.41,1048190.0
20250812,801960.SI,0.5,1051183.0
20250813,801960.SI,-0.19,962396.0
20250814,801960.SI,-0.86,907084.0
20250815,801960.SI,0.93,1013418.0
20250818,801960.SI,-0.1,1268468.0
20250819,801960.SI,-0.58,952384.0
20250820,801960.SI,2.36,1379481.0
20250821,801960.SI,1.39,1775097.0
20250822,801960.SI,-0.15,1371970.0
20250825,801960.SI,0.39,1472655.0
20250826,801960.SI,0.78,1402174.0
20250827,801960.SI,-2.08,1574115.0
20250828,801960.SI,0.3,1348372.0
20250829,801960.SI,0.06,1371579.0
20250901,801960.SI,0.1,1299195.0
20250902,801960.SI,0.37,1696492.0
20250903,801960.SI,-1.08,1132123.0
20250904,801960.SI,-0.87,1462278.0
20250905,801960.SI,0.39,932015.0
20250908,801960.SI,1.18,1140385.0
20250909,801960.SI,-0.94,846168.0
20250910,801960.SI,-0.13,1170075.0
20250911,801960.SI,0.2,1227499.0
20250912,801960.SI,-0.71,1048169.0
20250915,801960.SI,0.04,1061298.0
20250916,801960.SI,-0.21,1023549.0
20250917,801960.SI,-0.22,1028620.0
20250918,801960.SI,-1.85,1332398.0
20250919,801960.SI,0.25,892505.0
20250922,801960.SI,-1.06,800683.0
20250923,801960.SI,-0.61,912274.0
20250924,801960.SI,0.56,910786.0
20250925,801960.SI,-0.17,800992.0
20250926,801960.SI,1.17,1063035.0
20250929,801960.SI,-0.22,1003564.0
20250930,801960.SI,-0.16,965314.0
20251009,801960.SI,1.76,1272114.0
20251010,801960.SI,1.22,1418099.0
20251013,801960.SI,-1.21,1304230.0
20251014,801960.SI,0.35,1309661.0
20251015,801960.SI,-0.14,1027622.0
20251016,801960.SI,-0.42,952379.0
20251017,801960.SI,-1.2,1103706.0
20251020,801960.SI,1.21,1152226.0
20251021,801960.SI,1.33,1510576.0
20251022,801960.SI,1.58,2011275.0
20251023,801960.SI,1.52,2038176.0
20251024,801960.SI,-1.36,1603444.0
20251027,801960.SI,0.56,1444670.0
20251028,801960.SI,-0.51,1144684.0
20251029,801960.SI,0.52,1130221.0
20251030,801960.SI,-0.38,1211492.0
20251031,801960.SI,-0.14,1178360.0
20251103,801960.SI,2.28,1550300.0
20251104,801960.SI,-0.79,1252763.0
20251105,801960.SI,0.02,1255577.0
20251106,801960.SI,1.54,1374153.0
20251107,801960.SI,1.38,1685233.0
20251110,801960.SI,1.72,1705296.0
20251111,801960.SI,-0.17,1221630.0
20251112,801960.SI,0.84,1743929.0
20251113,801960.SI,-0.12,1651463.0
20251114,801960.SI,0.0,1637519.0
20251117,801960.SI,0.97,1663231.0
20251118,801960.SI,-1.46,1520080.0
20251119,801960.SI,1.67,1623938.0
20251120,801960.SI,-1.52,1386936.0
20251121,801960.SI,-2.63,1591086.0
20251124,801960.SI,-1.21,1295318.0
20251125,801960.SI,0.01,1008397.0
20251126,801960.SI,-0.8,1088664.0
20251127,801960.SI,0.9,986509.0
20251128,801960.SI,0.39,954272.0
20251201,801960.SI,1.24,1250277.0
20251202,801960.SI,0.71,1158105.0
20251203,801960.SI,-0.12,964091.0
20251204,801960.SI,-0.48,965950.0
20251205,801960.SI,0.47,886849.0
20251208,801960.SI,-0.84,930581.0
20251209,801960.SI,-1.18,889963.0
20251210,801960.SI,-0.26,825621.0
20251211,801960.SI,-0.85,878730.0
20251212,801960.SI,-0.44,936951.0
20251215,801960.SI,0.6,769897.0
20251216,801960.SI,-1.15,944985.0
20251217,801960.SI,0.78,782425.0
20251218,801960.SI,1.25,903245.0
20251219,801960.SI,0.13,916376.0
20251222,801960.SI,1.27,1071117.0
20251223,801960.SI,0.3,1038603.0
20251224,801960.SI,0.65,970017.0
20251225,801960.SI,0.31,909409.0
20251226,801960.SI,0.61,1061808.0
20251229,801960.SI,1.48,1505892.0
20251230,801960.SI,2.63,1959217.0
20251231,801960.SI,-0.22,1349905.0
20260105,801960.SI,-1.29,2219486.0
20260106,801960.SI,2.82,2128799.0
20260107,801960.SI,-1.73,1895429.0
20260108,801960.SI,-0.24,1395067.0
20260109,801960.SI,0.8,2335192.0
20260112,801960.SI,-1.0,1877609.0
20260113,801960.SI,1.62,2295392.0
20260114,801960.SI,0.62,2769281.0
20260115,801960.SI,0.33,1855216.0
20260116,801960.SI,-1.8,1807183.0
20260119,801960.SI,2.08,1555473.0
