日期,创业板指涨跌幅%,科创50涨跌幅%,等权平均涨跌幅%,归1净值
2025/10/28,-0.1509,-0.8406,1.4808571370758996
2025/10/29,2.9321,1.1818,1.4852013647646543
2025/10/30,-1.8425,-1.8684,1.4667330937219967
2025/10/31,-2.3135,-3.1325,1.483154241421373
2025/11/03,0.293,-1.0361,1.4924004029409028
2025/11/04,-1.9638,-0.9722,1.473925844036861
2025/11/05,1.0256,0.2275,1.4806684209852166
2025/11/06,1.8442,3.3417,1.4888332856657394
2025/11/07,-0.5091,-1.4735,1.4826951535722623
2025/11/10,-0.9157,-0.5741,1.4908682733751046
2025/11/11,-1.4002,-1.4226,1.4916856269973
2025/11/12,-0.3921,-0.5825,1.4829439912185454
2025/11/13,2.5537,1.4382,1.500897519578151
2025/11/14,-2.8187,-2.7199,1.4902677881201187
2025/11/17,-0.2026,-0.5285,1.4970092827078818
2025/11/18,-1.1588,0.2872,1.488278425169273
2025/11/19,0.2485,-0.967,1.4673379458919664
2025/11/20,-1.1214,-1.2351,1.4549809061144319
2025/11/21,-4.0187,-3.189,1.3991892267752022
2025/11/24,0.307,0.8377,1.4305652896234538
2025/11/25,1.7716,0.4292,1.4534078838024749
2025/11/26,2.139,0.9887,1.4460432189759074
2025/11/27,-0.4401,-0.3301,1.4533650997504377
2025/11/28,0.7024,1.255,1.472494756270185
2025/12/01,1.3075,0.7239,1.4792480736958145
2025/12/02,-0.6904,-1.2418,1.464474497749238
2025/12/03,-1.1189,-0.893,1.4458244882441265
2025/12/04,1.0109,1.3603,1.436551432640365
2025/12/05,1.3631,-0.0048,1.463970602524885
2025/12/08,2.6042,1.8621,1.4859429859452364
2025/12/09,0.606,-0.2732,1.4762374453165261
2025/12/10,-0.0187,-0.0299,1.4756283054594652
2025/12/11,-1.4126,-1.5499,1.4530290874739196
2025/12/12,0.9699,1.7385,1.462897436233535
2025/12/15,-1.7705,-2.2222,1.4524563129908798
2025/12/16,-2.1046,-1.9352,1.426694008219982
2025/12/17,3.3904,2.4705,1.4468878061527697
2025/12/18,-2.1677,-1.4614,1.448648292422028
2025/12/19,0.4884,0.2008,1.4682585139781987
2025/12/22,2.2339,2.037,1.4802929480621698
2025/12/23,0.4081,0.3572,1.473001439482041
