ts_code,trade_date,close,pct_chg
001212.SZ,20251127,43.18,0.4186
001212.SZ,20251126,43.0,1.1051
001212.SZ,20251125,42.53,-0.5146
603689.SH,20260213,8.28,-0.7194
603689.SH,20260212,8.34,-0.9501
603689.SH,20260211,8.42,0.2381
603689.SH,20260210,8.4,-0.2375
603689.SH,20260209,8.42,-0.5903
603689.SH,20260206,8.47,0.5938
603689.SH,20260205,8.42,-0.355
603689.SH,20260204,8.45,1.3189
603689.SH,20260203,8.34,0.6031
603689.SH,20260202,8.29,-2.6995
603689.SH,20260130,8.52,-0.5834
603689.SH,20260129,8.57,0.3513
603689.SH,20260128,8.54,1.0651
603689.SH,20260127,8.45,-1.4002
603689.SH,20260126,8.57,0.8235
603689.SH,20260123,8.5,-0.2347
603689.SH,20260122,8.52,1.6706
603689.SH,20260121,8.38,-0.5931
603689.SH,20260120,8.43,0.7168
603689.SH,20260119,8.37,1.087
603689.SH,20260116,8.28,-0.4808
603689.SH,20260115,8.32,0.241
603689.SH,20260114,8.3,-0.3601
603689.SH,20260113,8.33,0.2407
603689.SH,20260112,8.31,0.7273
603689.SH,20260109,8.25,0.1214
603689.SH,20260108,8.24,0.4878
603689.SH,20260107,8.2,-0.6061
603689.SH,20260106,8.25,0.6098
603689.SH,20260105,8.2,1.1097
603689.SH,20251231,8.11,-0.246
603689.SH,20251230,8.13,-0.4896
603689.SH,20251229,8.17,-0.729
603689.SH,20251226,8.23,-0.4837
603689.SH,20251225,8.27,0.2424
603689.SH,20251224,8.25,0.4872
603689.SH,20251223,8.21,0.122
603689.SH,20251222,8.2,-0.2433
603689.SH,20251219,8.22,0.612
603689.SH,20251218,8.17,0.492
603689.SH,20251217,8.13,0.3704
603689.SH,20251216,8.1,0.2475
603689.SH,20251215,8.08,0.1239
603689.SH,20251212,8.07,-0.86
603689.SH,20251211,8.14,-1.2136
603689.SH,20251210,8.24,-0.1212
603689.SH,20251209,8.25,-0.722
603689.SH,20251208,8.31,0.1205
603689.SH,20251205,8.3,0.6061
603689.SH,20251204,8.25,-0.6024
603689.SH,20251203,8.3,0.3628
603689.SH,20251202,8.27,0.0
603689.SH,20251201,8.27,0.3641
603689.SH,20251128,8.24,0.1215
603689.SH,20251127,8.23,-0.1214
603689.SH,20251126,8.24,-0.4831
603689.SH,20251125,8.28,0.8526
688362.SH,20260213,45.65,-0.3928
688362.SH,20260212,45.83,2.505
688362.SH,20260211,44.71,-0.4232
688362.SH,20260210,44.9,1.0806
688362.SH,20260209,44.42,2.7052
688362.SH,20260206,43.25,-1.7715
688362.SH,20260205,44.03,0.5251
688362.SH,20260204,43.8,-2.6883
688362.SH,20260203,45.01,3.4713
688362.SH,20260202,43.5,-7.3285
688362.SH,20260130,46.94,1.3823
688362.SH,20260129,46.3,-3.5015
688362.SH,20260128,47.98,2.2592
688362.SH,20260127,46.92,1.1861
688362.SH,20260126,46.37,-4.4115
688362.SH,20260123,48.51,-0.3901
688362.SH,20260122,48.7,-5.8573
688362.SH,20260121,51.73,4.1474
688362.SH,20260120,49.67,-0.9769
688362.SH,20260119,50.16,-3.9265
688362.SH,20260116,52.21,19.9954
688362.SH,20260115,43.51,3.8177
688362.SH,20260114,41.91,0.6726
688362.SH,20260113,41.63,0.1925
688362.SH,20260112,41.55,-0.9771
688362.SH,20260109,41.96,2.9188
688362.SH,20260108,40.77,6.0338
688362.SH,20260107,38.45,5.3425
688362.SH,20260106,36.5,6.7876
688362.SH,20260105,34.18,5.4613
688362.SH,20251231,32.41,-1.6388
688362.SH,20251230,32.95,-0.393
688362.SH,20251229,33.08,1.7533
688362.SH,20251226,32.51,-1.4848
688362.SH,20251225,33.0,1.9148
688362.SH,20251224,32.38,0.6841
688362.SH,20251223,32.16,-0.1242
688362.SH,20251222,32.2,5.2632
688362.SH,20251219,30.59,-1.9551
688362.SH,20251218,31.2,-2.3474
688362.SH,20251217,31.95,0.5666
688362.SH,20251216,31.77,-3.7273
688362.SH,20251215,33.0,2.6119
688362.SH,20251212,32.16,1.9011
688362.SH,20251211,31.56,-1.3133
688362.SH,20251210,31.98,-0.4049
688362.SH,20251209,32.11,-0.1865
688362.SH,20251208,32.17,4.1775
688362.SH,20251205,30.88,0.8491
688362.SH,20251204,30.62,0.8564
688362.SH,20251203,30.36,-2.5674
688362.SH,20251202,31.16,-0.6378
688362.SH,20251201,31.36,1.6861
688362.SH,20251128,30.84,2.3225
688362.SH,20251127,30.14,0.0664
688362.SH,20251126,30.12,0.0332
688362.SH,20251125,30.11,2.7645
300870.SZ,20260213,238.82,-3.4368
300870.SZ,20260212,247.32,7.7506
300870.SZ,20260211,229.53,-3.7287
300870.SZ,20260210,238.42,2.6301
300870.SZ,20260209,232.31,5.6435
300870.SZ,20260206,219.9,-1.0351
300870.SZ,20260205,222.2,-7.7702
300870.SZ,20260204,240.92,-4.2068
300870.SZ,20260203,251.5,3.7113
300870.SZ,20260202,242.5,-2.8329
300870.SZ,20260130,249.57,0.4993
300870.SZ,20260129,248.33,-6.8914
300870.SZ,20260128,266.71,17.014
300870.SZ,20260127,227.93,3.2058
300870.SZ,20260126,220.85,1.3073
300870.SZ,20260123,218.0,-3.4544
300870.SZ,20260122,225.8,-0.4804
300870.SZ,20260121,226.89,4.3124
300870.SZ,20260120,217.51,-7.8269
300870.SZ,20260119,235.98,2.1558
300870.SZ,20260116,231.0,-2.185
300870.SZ,20260115,236.16,0.0678
300870.SZ,20260114,236.0,2.1159
300870.SZ,20260113,231.11,-3.7042
300870.SZ,20260112,240.0,-4.5839
300870.SZ,20260109,251.53,2.615
300870.SZ,20260108,245.12,2.5564
300870.SZ,20260107,239.01,4.8427
300870.SZ,20260106,227.97,-0.9257
300870.SZ,20260105,230.1,4.1176
300870.SZ,20251231,221.0,0.9317
300870.SZ,20251230,218.96,-5.9854
300870.SZ,20251229,232.9,2.6805
300870.SZ,20251226,226.82,-3.1925
300870.SZ,20251225,234.3,-4.9878
300870.SZ,20251224,246.6,9.2601
300870.SZ,20251223,225.7,4.6603
300870.SZ,20251222,215.65,4.6235
300870.SZ,20251219,206.12,-3.23
300870.SZ,20251218,213.0,-2.8107
300870.SZ,20251217,219.16,9.5198
300870.SZ,20251216,200.11,-3.2771
300870.SZ,20251215,206.89,-3.8392
300870.SZ,20251212,215.15,7.0398
300870.SZ,20251211,201.0,-4.7303
300870.SZ,20251210,210.98,-2.698
300870.SZ,20251209,216.83,6.4876
300870.SZ,20251208,203.62,5.5026
300870.SZ,20251205,193.0,-0.2842
300870.SZ,20251204,193.55,0.415
300870.SZ,20251203,192.75,-1.0828
300870.SZ,20251202,194.86,-3.1703
300870.SZ,20251201,201.24,-3.8234
300870.SZ,20251128,209.24,-1.5341
300870.SZ,20251127,212.5,-3.8418
300870.SZ,20251126,220.99,2.8052
300870.SZ,20251125,214.96,15.4582
603939.SH,20260213,24.4,-1.6922
603939.SH,20260212,24.82,-1.3905
603939.SH,20260211,25.17,-0.8274
603939.SH,20260210,25.38,-0.1574
603939.SH,20260209,25.42,0.9131
603939.SH,20260206,25.19,-0.7095
603939.SH,20260205,25.37,2.4637
603939.SH,20260204,24.76,4.9597
603939.SH,20260203,23.59,2.6992
603939.SH,20260202,22.97,-3.851
603939.SH,20260130,23.89,-1.1585
603939.SH,20260129,24.17,0.499
603939.SH,20260128,24.05,0.3338
603939.SH,20260127,23.97,-2.2829
603939.SH,20260126,24.53,-1.1286
603939.SH,20260123,24.81,10.0222
603939.SH,20260122,22.55,1.7599
603939.SH,20260121,22.16,-0.4045
603939.SH,20260120,22.25,-1.3304
603939.SH,20260119,22.55,2.5466
603939.SH,20260116,21.99,-2.2667
603939.SH,20260115,22.5,-1.3158
603939.SH,20260114,22.8,1.6949
603939.SH,20260113,22.42,1.9091
603939.SH,20260112,22.0,-0.9455
603939.SH,20260109,22.21,0.5888
603939.SH,20260108,22.08,-0.4509
603939.SH,20260107,22.18,0.2712
603939.SH,20260106,22.12,1.1431
603939.SH,20260105,21.87,0.6906
603939.SH,20251231,21.72,0.277
603939.SH,20251230,21.66,-1.411
603939.SH,20251229,21.97,-2.3121
603939.SH,20251226,22.49,-0.0444
603939.SH,20251225,22.5,1.0782
603939.SH,20251224,22.26,0.2703
603939.SH,20251223,22.2,0.6346
603939.SH,20251222,22.06,-0.6754
603939.SH,20251219,22.21,0.5888
603939.SH,20251218,22.08,2.0804
603939.SH,20251217,21.63,2.4148
603939.SH,20251216,21.12,-1.7217
603939.SH,20251215,21.49,-3.7186
603939.SH,20251212,22.32,-0.8881
603939.SH,20251211,22.52,-0.8803
603939.SH,20251210,22.72,-0.8293
603939.SH,20251209,22.91,-0.8225
603939.SH,20251208,23.1,-0.9434
603939.SH,20251205,23.32,-0.0857
603939.SH,20251204,23.34,-0.8917
603939.SH,20251203,23.55,0.3409
603939.SH,20251202,23.47,3.7577
603939.SH,20251201,22.62,0.0
603939.SH,20251128,22.62,-1.4379
603939.SH,20251127,22.95,-1.5021
603939.SH,20251126,23.3,-0.1286
603939.SH,20251125,23.33,1.7444
601108.SH,20260213,8.66,-2.1469
601108.SH,20260212,8.85,-1.0067
601108.SH,20260211,8.94,0.3367
601108.SH,20260210,8.91,-1.547
601108.SH,20260209,9.05,2.0293
601108.SH,20260206,8.87,-1.7719
601108.SH,20260205,9.03,0.222
601108.SH,20260204,9.01,1.464
601108.SH,20260203,8.88,-0.1125
601108.SH,20260202,8.89,-4.5113
601108.SH,20260130,9.31,-1.5856
601108.SH,20260129,9.46,2.4919
601108.SH,20260128,9.23,-0.324
601108.SH,20260127,9.26,-2.1142
601108.SH,20260126,9.46,4.2999
601108.SH,20260123,9.07,1.2277
601108.SH,20260122,8.96,2.8703
601108.SH,20260121,8.71,-0.6842
601108.SH,20260120,8.77,0.3432
601108.SH,20260119,8.74,0.9238
601108.SH,20260116,8.66,-2.0362
601108.SH,20260115,8.84,-1.9956
601108.SH,20260114,9.02,0.4454
601108.SH,20260113,8.98,-0.7735
601108.SH,20260112,9.05,1.6854
601108.SH,20260109,8.9,2.1814
601108.SH,20260108,8.71,-2.8986
601108.SH,20260107,8.97,-0.884
601108.SH,20260106,9.05,2.9579
601108.SH,20260105,8.79,0.8028
601108.SH,20251231,8.72,-1.0216
601108.SH,20251230,8.81,0.5708
601108.SH,20251229,8.76,1.0381
601108.SH,20251226,8.67,0.0
601108.SH,20251225,8.67,2.1201
601108.SH,20251224,8.49,0.9512
601108.SH,20251223,8.47,0.0
601108.SH,20251222,8.47,-0.47
601108.SH,20251219,8.51,0.0
601108.SH,20251218,8.51,-1.0465
601108.SH,20251217,8.6,1.1765
601108.SH,20251216,8.5,-0.5848
601108.SH,20251215,8.55,0.5882
601108.SH,20251212,8.5,1.1905
601108.SH,20251211,8.4,-0.8264
601108.SH,20251210,8.47,0.4745
601108.SH,20251209,8.43,-1.1723
601108.SH,20251208,8.53,2.524
601108.SH,20251205,8.32,1.9608
601108.SH,20251204,8.16,0.2457
601108.SH,20251203,8.14,-0.1227
601108.SH,20251202,8.15,-0.7308
601108.SH,20251201,8.21,0.6127
601108.SH,20251128,8.16,0.4926
601108.SH,20251127,8.12,0.495
601108.SH,20251126,8.08,-0.615
601108.SH,20251125,8.13,0.3704
688103.SH,20260213,63.12,0.1428
688103.SH,20260212,63.03,1.1393
688103.SH,20260211,62.32,-0.7485
688103.SH,20260210,62.79,-0.7116
688103.SH,20260209,63.24,2.0
688103.SH,20260206,62.0,0.0646
688103.SH,20260205,61.96,-1.7755
688103.SH,20260204,63.08,-1.6373
688103.SH,20260203,64.13,2.4114
688103.SH,20260202,62.62,-2.7187
688103.SH,20260130,64.37,1.6582
688103.SH,20260129,63.32,-2.6146
688103.SH,20260128,65.02,-1.975
688103.SH,20260127,66.33,0.348
688103.SH,20260126,66.1,-3.6303
688103.SH,20260123,68.59,1.4045
688103.SH,20260122,67.64,-0.3095
688103.SH,20260121,67.85,0.6527
688103.SH,20260120,67.41,-1.892
688103.SH,20260119,68.71,1.7926
688103.SH,20260116,67.5,-1.3158
688103.SH,20260115,68.4,2.8571
688103.SH,20260114,66.5,-1.0417
688103.SH,20260113,67.2,-6.0534
688103.SH,20260112,71.53,4.6372
688103.SH,20260109,68.36,2.5503
688103.SH,20260108,66.66,2.2549
688103.SH,20260107,65.19,2.8558
688103.SH,20260106,63.38,1.0362
688103.SH,20260105,62.73,3.5319
688103.SH,20251231,60.59,0.1653
688103.SH,20251230,60.49,-1.3214
688103.SH,20251229,61.3,-1.4152
688103.SH,20251226,62.18,0.7453
688103.SH,20251225,61.72,-0.4356
688103.SH,20251224,61.99,1.673
688103.SH,20251223,60.97,-2.9604
688103.SH,20251222,62.83,-2.2101
688103.SH,20251219,64.25,0.3906
688103.SH,20251218,64.0,2.0408
688103.SH,20251217,62.72,1.7356
688103.SH,20251216,61.65,-4.1809
688103.SH,20251215,64.34,2.4033
688103.SH,20251212,62.83,3.2709
688103.SH,20251211,60.84,-1.3619
688103.SH,20251210,61.68,-1.0428
688103.SH,20251209,62.33,2.6177
688103.SH,20251208,60.74,1.5719
688103.SH,20251205,59.8,2.2222
688103.SH,20251204,58.5,-1.3324
688103.SH,20251203,59.29,0.7305
688103.SH,20251202,58.86,0.9086
688103.SH,20251201,58.33,-0.1199
688103.SH,20251128,58.4,0.0857
688103.SH,20251127,58.35,-0.9338
688103.SH,20251126,58.9,-0.9085
688103.SH,20251125,59.44,1.2606
300401.SZ,20260213,17.02,-2.7429
300401.SZ,20260212,17.5,-3.3683
300401.SZ,20260211,18.11,1.856
300401.SZ,20260210,17.78,-2.4149
300401.SZ,20260209,18.22,-4.8564
300401.SZ,20260206,19.15,5.9768
300401.SZ,20260205,18.07,-0.7143
300401.SZ,20260204,18.2,0.6637
300401.SZ,20260203,18.08,5.3613
300401.SZ,20260202,17.16,-3.8655
300401.SZ,20260130,17.85,4.7535
300401.SZ,20260129,17.04,-3.7832
300401.SZ,20260128,17.71,1.8401
300401.SZ,20260127,17.39,-0.9681
300401.SZ,20260126,17.56,-2.8761
300401.SZ,20260123,18.08,-2.8479
300401.SZ,20260122,18.61,3.1025
300401.SZ,20260121,18.05,5.1865
300401.SZ,20260120,17.16,-0.2905
300401.SZ,20260119,17.21,2.8691
300401.SZ,20260116,16.73,1.2712
300401.SZ,20260115,16.52,3.5737
300401.SZ,20260114,15.95,0.0627
300401.SZ,20260113,15.94,-8.1797
300401.SZ,20260112,17.36,5.5961
300401.SZ,20260109,16.44,-0.9042
300401.SZ,20260108,16.59,4.5369
300401.SZ,20260107,15.87,0.89
300401.SZ,20260106,15.73,2.6093
300401.SZ,20260105,15.33,1.3889
300401.SZ,20251231,15.12,-1.1765
300401.SZ,20251230,15.3,-0.5848
300401.SZ,20251229,15.39,2.3271
300401.SZ,20251226,15.04,-1.5707
300401.SZ,20251225,15.28,0.4602
300401.SZ,20251224,15.21,0.7285
300401.SZ,20251223,15.1,-0.1983
300401.SZ,20251222,15.13,-2.1978
300401.SZ,20251219,15.47,2.7907
300401.SZ,20251218,15.05,-0.3311
300401.SZ,20251217,15.1,0.3322
300401.SZ,20251216,15.05,0.939
300401.SZ,20251215,14.91,6.6524
300401.SZ,20251212,13.98,-0.8511
300401.SZ,20251211,14.1,-1.5363
300401.SZ,20251210,14.32,-0.1395
300401.SZ,20251209,14.34,0.6316
300401.SZ,20251208,14.25,0.7067
300401.SZ,20251205,14.15,1.4337
300401.SZ,20251204,13.95,-1.8987
300401.SZ,20251203,14.22,1.138
300401.SZ,20251202,14.06,-1.3333
300401.SZ,20251201,14.25,0.3521
300401.SZ,20251128,14.2,-1.1142
300401.SZ,20251127,14.36,5.0475
300401.SZ,20251126,13.67,1.0347
300401.SZ,20251125,13.53,-0.1476
603681.SH,20260213,20.67,-1.1005
603681.SH,20260212,20.9,0.8687
603681.SH,20260211,20.72,3.8076
603681.SH,20260210,19.96,-0.3495
603681.SH,20260209,20.03,1.6751
603681.SH,20260206,19.7,1.2333
603681.SH,20260205,19.46,-0.7143
603681.SH,20260204,19.6,-1.0601
603681.SH,20260203,19.81,0.4564
603681.SH,20260202,19.72,-1.9393
603681.SH,20260130,20.11,0.802
603681.SH,20260129,19.95,-5.1806
603681.SH,20260128,21.04,-5.2252
603681.SH,20260127,22.2,-1.421
603681.SH,20260126,22.52,-3.1398
603681.SH,20260123,23.25,5.061
603681.SH,20260122,22.13,3.6534
603681.SH,20260121,21.35,3.1401
603681.SH,20260120,20.7,-0.385
603681.SH,20260119,20.78,1.9127
603681.SH,20260116,20.39,0.1966
603681.SH,20260115,20.35,0.3947
603681.SH,20260114,20.27,0.0988
603681.SH,20260113,20.25,1.0984
603681.SH,20260112,20.03,4.3773
603681.SH,20260109,19.19,1.0532
603681.SH,20260108,18.99,0.0
603681.SH,20260107,18.99,-1.0938
603681.SH,20260106,19.2,0.0521
603681.SH,20260105,19.19,1.1064
603681.SH,20251231,18.98,-1.1973
603681.SH,20251230,19.21,-1.1831
603681.SH,20251229,19.44,0.4651
603681.SH,20251226,19.35,-3.5394
603681.SH,20251225,20.06,6.25
603681.SH,20251224,18.88,1.8339
603681.SH,20251223,18.54,2.0925
603681.SH,20251222,18.16,0.0551
603681.SH,20251219,18.15,0.8894
603681.SH,20251218,17.99,-2.0686
603681.SH,20251217,18.37,0.7127
603681.SH,20251216,18.24,-4.5526
603681.SH,20251215,19.11,-5.2553
603681.SH,20251212,20.17,-2.2771
603681.SH,20251211,20.64,-2.3652
603681.SH,20251210,21.14,9.9896
603681.SH,20251209,19.22,6.0706
603681.SH,20251208,18.12,2.7211
603681.SH,20251205,17.64,1.6715
603681.SH,20251204,17.35,-0.63
603681.SH,20251203,17.46,0.4025
603681.SH,20251202,17.39,-0.8552
603681.SH,20251201,17.54,-0.7919
603681.SH,20251128,17.68,0.5688
603681.SH,20251127,17.58,2.1499
603681.SH,20251126,17.21,-0.8641
603681.SH,20251125,17.36,0.5794
300185.SZ,20260213,2.96,-2.3102
300185.SZ,20260212,3.03,-0.3289
300185.SZ,20260211,3.04,0.33
300185.SZ,20260210,3.03,-0.6557
300185.SZ,20260209,3.05,1.6667
300185.SZ,20260206,3.0,0.3344
300185.SZ,20260205,2.99,-2.6059
300185.SZ,20260204,3.07,2.3333
300185.SZ,20260203,3.0,3.0928
300185.SZ,20260202,2.91,-2.6756
300185.SZ,20260130,2.99,-2.6059
300185.SZ,20260129,3.07,-0.3247
300185.SZ,20260128,3.08,0.0
300185.SZ,20260127,3.08,0.6536
300185.SZ,20260126,3.06,-0.9709
300185.SZ,20260123,3.09,1.3115
300185.SZ,20260122,3.05,2.6936
300185.SZ,20260121,2.97,-0.6689
300185.SZ,20260120,2.99,0.0
300185.SZ,20260119,2.99,1.7007
300185.SZ,20260116,2.94,0.0
300185.SZ,20260115,2.94,-1.3423
300185.SZ,20260114,2.98,-0.9967
300185.SZ,20260113,3.01,-2.589
300185.SZ,20260112,3.09,3.6913
300185.SZ,20260109,2.98,1.0169
300185.SZ,20260108,2.95,2.7875
300185.SZ,20260107,2.87,-1.7123
300185.SZ,20260106,2.92,2.4561
300185.SZ,20260105,2.85,0.3521
300185.SZ,20251231,2.84,0.3534
300185.SZ,20251230,2.83,-1.049
300185.SZ,20251229,2.86,-1.0381
300185.SZ,20251226,2.89,0.3472
300185.SZ,20251225,2.88,0.3484
300185.SZ,20251224,2.87,1.4134
300185.SZ,20251223,2.83,-1.049
300185.SZ,20251222,2.86,-0.3484
300185.SZ,20251219,2.87,2.1352
300185.SZ,20251218,2.81,-0.3546
300185.SZ,20251217,2.82,0.0
300185.SZ,20251216,2.82,-4.0816
300185.SZ,20251215,2.94,-1.3423
300185.SZ,20251212,2.98,2.0548
300185.SZ,20251211,2.92,0.3436
300185.SZ,20251210,2.91,-0.6826
300185.SZ,20251209,2.93,-3.3003
300185.SZ,20251208,3.03,1.0
300185.SZ,20251205,3.0,4.1667
300185.SZ,20251204,2.88,0.0
300185.SZ,20251203,2.88,-0.346
300185.SZ,20251202,2.89,0.6969
300185.SZ,20251201,2.87,0.7018
300185.SZ,20251128,2.85,1.0638
300185.SZ,20251127,2.82,-1.0526
300185.SZ,20251126,2.85,-0.6969
300185.SZ,20251125,2.87,-0.3472
300856.SZ,20260213,13.7,-1.4388
300856.SZ,20260212,13.9,-1.8362
300856.SZ,20260211,14.16,1.1429
300856.SZ,20260210,14.0,-0.4975
300856.SZ,20260209,14.07,2.6258
300856.SZ,20260206,13.71,-1.7204
300856.SZ,20260205,13.95,2.3478
300856.SZ,20260204,13.63,0.8136
300856.SZ,20260203,13.52,1.7306
300856.SZ,20260202,13.29,-3.1341
300856.SZ,20260130,13.72,0.3658
300856.SZ,20260129,13.67,0.9601
300856.SZ,20260128,13.54,-1.9551
300856.SZ,20260127,13.81,-1.1453
300856.SZ,20260126,13.97,-2.3077
300856.SZ,20260123,14.3,0.9887
300856.SZ,20260122,14.16,1.2876
300856.SZ,20260121,13.98,-0.2853
300856.SZ,20260120,14.02,-0.4261
300856.SZ,20260119,14.08,-0.071
300856.SZ,20260116,14.09,2.1755
300856.SZ,20260115,13.79,-0.2892
300856.SZ,20260114,13.83,0.4357
300856.SZ,20260113,13.77,-1.2903
300856.SZ,20260112,13.95,1.5284
300856.SZ,20260109,13.74,-0.0727
300856.SZ,20260108,13.75,0.6589
300856.SZ,20260107,13.66,-0.3647
300856.SZ,20260106,13.71,0.6608
300856.SZ,20260105,13.62,1.0386
300856.SZ,20251231,13.48,0.2976
300856.SZ,20251230,13.44,-0.2967
300856.SZ,20251229,13.48,-0.9552
300856.SZ,20251226,13.61,-1.0901
300856.SZ,20251225,13.76,-1.2912
300856.SZ,20251224,13.94,0.2878
300856.SZ,20251223,13.9,-5.954
300856.SZ,20251222,14.78,-2.5066
300856.SZ,20251219,15.16,0.2646
300856.SZ,20251218,15.12,-3.0769
300856.SZ,20251217,15.6,0.5155
300856.SZ,20251216,15.52,2.9178
300856.SZ,20251215,15.08,-0.462
300856.SZ,20251212,15.15,1.2701
300856.SZ,20251211,14.96,-3.5461
300856.SZ,20251210,15.51,-1.2102
300856.SZ,20251209,15.7,3.3575
300856.SZ,20251208,15.19,-2.0
300856.SZ,20251205,15.5,2.2427
300856.SZ,20251204,15.16,-4.4739
300856.SZ,20251203,15.87,-0.5639
300856.SZ,20251202,15.96,-2.9197
300856.SZ,20251201,16.44,0.5505
300856.SZ,20251128,16.35,1.2384
300856.SZ,20251127,16.15,9.1216
300856.SZ,20251126,14.8,-4.8843
300856.SZ,20251125,15.56,-0.1284
002726.SZ,20260213,4.02,-0.9852
002726.SZ,20260212,4.06,-3.5629
002726.SZ,20260211,4.21,0.2381
002726.SZ,20260210,4.2,0.7194
002726.SZ,20260209,4.17,1.2136
002726.SZ,20260206,4.12,0.2433
002726.SZ,20260205,4.11,0.7353
002726.SZ,20260204,4.08,1.7456
002726.SZ,20260203,4.01,-3.8369
002726.SZ,20260202,4.17,-2.1127
002726.SZ,20260130,4.26,-0.2342
002726.SZ,20260129,4.27,1.6667
002726.SZ,20260128,4.2,-0.4739
002726.SZ,20260127,4.22,-2.3148
002726.SZ,20260126,4.32,1.171
002726.SZ,20260123,4.27,0.2347
002726.SZ,20260122,4.26,1.6706
002726.SZ,20260121,4.19,-1.4118
002726.SZ,20260120,4.25,0.7109
002726.SZ,20260119,4.22,2.6764
002726.SZ,20260116,4.11,-1.6746
002726.SZ,20260115,4.18,-0.7126
002726.SZ,20260114,4.21,-0.7075
002726.SZ,20260113,4.24,-1.1655
002726.SZ,20260112,4.29,1.6588
002726.SZ,20260109,4.22,0.2375
002726.SZ,20260108,4.21,0.9592
002726.SZ,20260107,4.17,-0.9501
002726.SZ,20260106,4.21,1.4458
002726.SZ,20260105,4.15,0.9732
002726.SZ,20251231,4.11,-0.9639
002726.SZ,20251230,4.15,-0.2404
002726.SZ,20251229,4.16,-1.4218
002726.SZ,20251226,4.22,0.2375
002726.SZ,20251225,4.21,0.2381
002726.SZ,20251224,4.2,0.0
002726.SZ,20251223,4.2,-2.5522
002726.SZ,20251222,4.31,-0.9195
002726.SZ,20251219,4.35,1.8735
002726.SZ,20251218,4.27,1.4252
002726.SZ,20251217,4.21,0.9592
002726.SZ,20251216,4.17,0.0
002726.SZ,20251215,4.17,0.9685
002726.SZ,20251212,4.13,-2.8235
002726.SZ,20251211,4.25,-2.2989
002726.SZ,20251210,4.35,0.2304
002726.SZ,20251209,4.34,0.0
002726.SZ,20251208,4.34,-0.2299
002726.SZ,20251205,4.35,1.1628
002726.SZ,20251204,4.3,-4.0179
002726.SZ,20251203,4.48,-2.3965
002726.SZ,20251202,4.59,-1.2903
002726.SZ,20251201,4.65,-0.2146
002726.SZ,20251128,4.66,0.2151
002726.SZ,20251127,4.65,0.8677
002726.SZ,20251126,4.61,-1.073
002726.SZ,20251125,4.66,1.5251
603877.SH,20260213,15.32,-1.0975
603877.SH,20260212,15.49,-1.5257
603877.SH,20260211,15.73,-0.8197
603877.SH,20260210,15.86,-0.875
603877.SH,20260209,16.0,-0.3736
603877.SH,20260206,16.06,0.7528
603877.SH,20260205,15.94,0.95
603877.SH,20260204,15.79,0.0
603877.SH,20260203,15.79,0.9591
603877.SH,20260202,15.64,-2.4329
603877.SH,20260130,16.03,0.691
603877.SH,20260129,15.92,-0.6862
603877.SH,20260128,16.03,-1.5356
603877.SH,20260127,16.28,-2.9797
603877.SH,20260126,16.78,-1.468
603877.SH,20260123,17.03,3.715
603877.SH,20260122,16.42,-2.6097
603877.SH,20260121,16.86,0.1188
603877.SH,20260120,16.84,2.9969
603877.SH,20260119,16.35,-1.3277
603877.SH,20260116,16.57,-0.3008
603877.SH,20260115,16.62,-1.0125
603877.SH,20260114,16.79,-1.4671
603877.SH,20260113,17.04,2.0359
603877.SH,20260112,16.7,-3.1884
603877.SH,20260109,17.25,0.8772
603877.SH,20260108,17.1,4.8437
603877.SH,20260107,16.31,9.9798
603877.SH,20260106,14.83,1.5058
603877.SH,20260105,14.61,0.5506
603877.SH,20251231,14.53,0.1378
603877.SH,20251230,14.51,-0.2063
603877.SH,20251229,14.54,-0.6831
603877.SH,20251226,14.64,-2.4
603877.SH,20251225,15.0,-0.266
603877.SH,20251224,15.04,-0.4633
603877.SH,20251223,15.11,-0.7879
603877.SH,20251222,15.23,-2.2465
603877.SH,20251219,15.58,3.0423
603877.SH,20251218,15.12,0.1325
603877.SH,20251217,15.1,0.2656
603877.SH,20251216,15.06,-1.1162
603877.SH,20251215,15.23,-1.0396
603877.SH,20251212,15.39,-2.8409
603877.SH,20251211,15.84,-5.4328
603877.SH,20251210,16.75,1.5767
603877.SH,20251209,16.49,0.6716
603877.SH,20251208,16.38,-1.1467
603877.SH,20251205,16.57,2.032
603877.SH,20251204,16.24,1.5
603877.SH,20251203,16.0,-1.7199
603877.SH,20251202,16.28,-0.1227
603877.SH,20251201,16.3,-0.3667
603877.SH,20251128,16.36,3.939
603877.SH,20251127,15.74,-2.5387
603877.SH,20251126,16.15,-0.0619
603877.SH,20251125,16.16,-0.6761
600498.SH,20260213,41.64,-3.9889
600498.SH,20260212,43.37,4.2047
600498.SH,20260211,41.62,-5.1072
600498.SH,20260210,43.86,2.381
600498.SH,20260209,42.84,3.8545
600498.SH,20260206,41.25,5.5797
600498.SH,20260205,39.07,-4.3106
600498.SH,20260204,40.83,-3.6574
600498.SH,20260203,42.38,7.6181
600498.SH,20260202,39.38,-0.5556
600498.SH,20260130,39.6,0.0
600498.SH,20260129,39.6,-1.9559
600498.SH,20260128,40.39,1.2788
600498.SH,20260127,39.88,-0.7219
600498.SH,20260126,40.17,-3.9455
600498.SH,20260123,41.82,9.9947
600498.SH,20260122,38.02,3.9082
600498.SH,20260121,36.59,-1.2948
600498.SH,20260120,37.07,-5.6983
600498.SH,20260119,39.31,0.7432
