date,ppi_yoy,ppi_mom,core_cpi_yoy,core_cpi_mom,m1_yoy,m2_yoy,m1_m2_scissors,profit_cycle_score,ppi_yoy_change,core_cpi_change,scissors_change,profit_cycle_stage,demand_recovery_score
19511231,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,33
19521231,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0,0.0,-9.8,0.0,筑底,33
19531231,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1,0.0,2.3999999999999995,0.0,筑底,33
19541231,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0,0.0,-3.6999999999999997,0.0,筑底,33
19551231,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,-1.0999999999999999,0.0,筑底,0
19561231,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0,0.0,-0.4,0.0,筑底,0
19571231,0.0,0.0,2.6,0.0,0.0,0.0,0.0,1,0.0,2.7,0.0,筑底,33
19581231,0.0,0.0,-1.1,0.0,0.0,0.0,0.0,0,0.0,-3.7,0.0,筑底,0
19591231,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1,0.0,1.4000000000000001,0.0,筑底,0
19601231,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,0.0,2.2,0.0,筑底,33
19611231,0.0,0.0,16.1,0.0,0.0,0.0,0.0,1,0.0,13.600000000000001,0.0,筑底,33
19621231,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0,0.0,-12.3,0.0,筑底,33
19631231,0.0,0.0,-5.9,0.0,0.0,0.0,0.0,0,0.0,-9.7,0.0,筑底,0
19641231,0.0,0.0,-3.7,0.0,0.0,0.0,0.0,1,0.0,2.2,0.0,筑底,0
19651231,0.0,0.0,-1.2,0.0,0.0,0.0,0.0,1,0.0,2.5,0.0,筑底,0
19661231,0.0,0.0,-1.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19671231,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,1,0.0,0.6,0.0,筑底,0
19681231,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1,0.0,0.7,0.0,筑底,0
19691231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.9,0.0,筑底,0
19701231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,0.0,筑底,0
19711231,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0,0.0,-0.1,0.0,筑底,0
19721231,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1,0.0,0.30000000000000004,0.0,筑底,0
19731231,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,-0.1,0.0,筑底,0
19741231,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1,0.0,0.6,0.0,筑底,0
19751231,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,-0.29999999999999993,0.0,筑底,0
19761231,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,-0.10000000000000003,0.0,筑底,0
19771231,0.0,0.0,2.7,0.0,0.0,0.0,0.0,1,0.0,2.4000000000000004,0.0,筑底,33
19780131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19780228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19780331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19780430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19780531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19780630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19780731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19780831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19780930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19781031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19781130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19781231,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19790131,0.0,0.0,0.0,0.0,-2.2,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19790228,0.0,0.0,0.0,0.0,-1.24,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19790331,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19790430,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19790531,0.0,0.0,0.0,0.0,6.76,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19790630,0.0,0.0,0.0,0.0,9.34,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19790731,0.0,0.0,0.0,0.0,11.37,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19790831,0.0,0.0,0.0,0.0,12.38,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19790930,0.0,0.0,0.0,0.0,14.11,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19791031,0.0,0.0,0.0,0.0,14.99,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19791130,0.0,0.0,0.0,0.0,18.24,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19791231,1.5,0.0,1.9,0.0,24.42,0.0,0.0,0,0.0,0.0,0.0,筑底,33
19800131,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19800229,0.0,0.0,0.0,0.0,18.57,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19800331,0.0,0.0,0.0,0.0,15.68,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19800430,0.0,0.0,0.0,0.0,14.35,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19800531,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19800630,0.0,0.0,0.0,0.0,20.67,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19800731,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19800831,0.0,0.0,0.0,0.0,22.86,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19800930,0.0,0.0,0.0,0.0,24.17,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19801031,0.0,0.0,0.0,0.0,26.56,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19801130,0.0,0.0,0.0,0.0,26.22,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19801231,0.5,0.0,7.5,0.0,23.04,0.0,0.0,0,0.0,0.0,0.0,筑底,33
19810131,0.0,0.0,0.0,0.0,32.81,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19810228,0.0,0.0,0.0,0.0,34.19,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19810331,0.0,0.0,0.0,0.0,33.73,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19810430,0.0,0.0,0.0,0.0,32.73,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19810531,0.0,0.0,0.0,0.0,32.48,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19810630,0.0,0.0,0.0,0.0,32.01,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19810731,0.0,0.0,0.0,0.0,30.37,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19810831,0.0,0.0,0.0,0.0,29.95,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19810930,0.0,0.0,0.0,0.0,28.81,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19811031,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19811130,0.0,0.0,0.0,0.0,31.05,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19811231,0.2,0.0,2.5,0.0,24.38,0.0,0.0,0,0.0,0.0,0.0,筑底,33
19820131,0.0,0.0,0.0,0.0,19.54,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19820228,0.0,0.0,0.0,0.0,20.57,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19820331,0.0,0.0,0.0,0.0,21.77,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19820430,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19820531,0.0,0.0,0.0,0.0,22.65,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19820630,0.0,0.0,0.0,0.0,20.78,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19820731,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19820831,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19820930,0.0,0.0,0.0,0.0,17.91,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19821031,0.0,0.0,0.0,0.0,35.44,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19821130,0.0,0.0,0.0,0.0,11.73,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19821231,-0.2,0.0,2.0,0.0,15.19,0.0,0.0,0,0.0,0.0,0.0,筑底,33
19830131,0.0,0.0,0.0,0.0,21.16,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19830228,0.0,0.0,0.0,0.0,21.99,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19830331,0.0,0.0,0.0,0.0,22.69,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19830430,0.0,0.0,0.0,0.0,26.76,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19830531,0.0,0.0,0.0,0.0,25.88,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19830630,0.0,0.0,0.0,0.0,26.01,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19830731,0.0,0.0,0.0,0.0,27.21,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19830831,0.0,0.0,0.0,0.0,26.26,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19830930,0.0,0.0,0.0,0.0,26.74,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19831031,0.0,0.0,0.0,0.0,26.28,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19831130,0.0,0.0,0.0,0.0,27.52,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19831231,-0.1,0.0,2.0,0.0,14.85,0.0,0.0,0,0.0,0.0,0.0,筑底,33
19840131,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19840229,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19840331,0.0,0.0,0.0,0.0,7.26,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19840430,0.0,0.0,0.0,0.0,5.37,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19840531,0.0,0.0,0.0,0.0,6.28,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19840630,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19840731,0.0,0.0,0.0,0.0,7.67,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19840831,0.0,0.0,0.0,0.0,10.51,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19840930,0.0,0.0,0.0,0.0,11.64,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19841031,0.0,0.0,0.0,0.0,14.16,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19841130,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19841231,1.4,0.0,2.7,0.0,31.42,0.0,0.0,0,0.0,0.0,0.0,筑底,33
19850131,0.0,0.0,0.0,0.0,34.83,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19850228,0.0,0.0,0.0,0.0,38.53,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19850331,0.0,0.0,0.0,0.0,36.62,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19850430,0.0,0.0,0.0,0.0,33.11,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19850531,0.0,0.0,0.0,0.0,30.51,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19850630,0.0,0.0,0.0,0.0,25.51,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19850731,0.0,0.0,0.0,0.0,23.22,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19850831,0.0,0.0,0.0,0.0,19.66,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19850930,0.0,0.0,0.0,0.0,16.99,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19851031,0.0,0.0,0.0,0.0,12.09,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19851130,0.0,0.0,0.0,0.0,9.47,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19851231,8.7,0.0,9.3,0.0,5.84,0.0,0.0,0,0.0,0.0,0.0,筑底,33
19860131,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19860228,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19860331,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19860430,0.0,0.0,0.0,0.0,4.37,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19860531,0.0,0.0,0.0,0.0,7.63,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19860630,0.0,0.0,0.0,0.0,13.31,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19860731,0.0,0.0,0.0,0.0,14.08,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19860831,0.0,0.0,0.0,0.0,16.31,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19860930,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19861031,0.0,0.0,0.0,0.0,22.83,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19861130,0.0,0.0,0.0,0.0,25.24,0.0,0.0,0,0.0,0.0,0.0,筑底,0
19861231,3.8,0.0,6.5,0.0,28.05,0.0,0.0,0,0.0,0.0,0.0,筑底,33
19870131,0.0,0.0,4.7,0.0,31.43,0.0,0.0,0,0.0,-1.7999999999999998,0.0,筑底,33
19870228,0.0,0.0,4.8,0.0,30.02,0.0,0.0,1,0.0,0.09999999999999964,0.0,筑底,33
19870331,0.0,0.0,5.4,0.0,30.55,0.0,0.0,1,0.0,0.6000000000000005,0.0,筑底,33
19870430,0.0,0.0,5.7,0.0,29.36,0.0,0.0,1,0.0,0.2999999999999998,0.0,筑底,33
19870531,0.0,0.0,7.1,0.0,29.2,0.0,0.0,1,0.0,1.3999999999999995,0.0,筑底,33
19870630,0.0,0.0,7.2,0.0,27.91,0.0,0.0,1,0.0,0.10000000000000053,0.0,筑底,33
19870731,0.0,0.0,7.6,0.0,27.82,0.0,0.0,1,0.0,0.39999999999999947,0.0,筑底,33
19870831,0.0,0.0,7.7,0.0,28.3,0.0,0.0,1,0.0,0.10000000000000053,0.0,筑底,33
19870930,0.0,0.0,7.3,0.0,28.83,0.0,0.0,0,0.0,-0.40000000000000036,0.0,筑底,33
19871031,0.0,0.0,6.9,0.0,27.31,0.0,0.0,0,0.0,-0.39999999999999947,0.0,筑底,33
19871130,0.0,0.0,7.8,0.0,23.67,0.0,0.0,1,0.0,0.8999999999999995,0.0,筑底,33
19871231,7.9,0.0,7.9,0.0,16.22,0.0,0.0,1,0.0,0.10000000000000053,0.0,筑底,33
19880131,0.0,0.0,7.9,0.0,17.12,0.0,0.0,0,0.0,0.0,0.0,筑底,33
19880229,0.0,0.0,9.2,0.0,22.03,0.0,0.0,1,0.0,1.299999999999999,0.0,筑底,33
19880331,0.0,0.0,11.3,0.0,21.04,0.0,0.0,1,0.0,2.1000000000000014,0.0,筑底,33
