date,index_name,daily_buy_amt,daily_sell_amt,daily_net_amt,cum_position,cost_price,close_price,pnl_pct,abnormal_bars
20230831,创业板指,0.0,0.0,0.0,12.76,2.1095,2.052,-2.72,0
20230901,创业板指,0.0,0.0,0.0,12.74,2.1095,2.049,-2.87,0
20230904,创业板指,1.3737,0.0,1.3737,14.23,2.1082,2.067,-1.96,3
20230905,创业板指,0.0,0.3523,-0.3523,13.81,2.1082,2.057,-2.43,1
20230906,创业板指,0.0208,0.0,0.0208,13.78,2.1082,2.049,-2.81,1
20230907,创业板指,0.0,1.3226,-1.3226,12.16,2.1082,2.003,-4.99,3
20230908,创业板指,0.0,0.0,0.0,12.13,2.1082,1.998,-5.23,0
20230911,创业板指,0.9865,0.2493,0.7371,12.94,2.1065,2.011,-4.53,3
20230912,创业板指,0.0,0.3283,-0.3283,12.53,2.1065,1.998,-5.15,1
20230913,创业板指,0.0059,2.7609,-2.7551,9.63,2.1065,1.974,-6.29,5
20230914,创业板指,1.3511,0.67,0.681,10.25,2.1029,1.96,-6.8,4
20230915,创业板指,1.8622,1.4145,0.4477,10.66,2.0983,1.954,-6.88,6
20230918,创业板指,2.1228,0.1435,1.9793,12.71,2.0938,1.968,-6.01,4
20230919,创业板指,1.6438,0.2116,1.4322,14.04,2.0899,1.952,-6.6,5
20230920,创业板指,0.0,0.3415,-0.3415,13.58,2.0899,1.936,-7.37,1
20230921,创业板指,0.0622,0.0155,0.0466,13.5,2.0898,1.917,-8.27,3
20230922,创业板指,5.3003,0.1186,5.1817,19.06,2.0782,1.964,-5.5,9
20230925,创业板指,0.1143,0.0,0.1143,19.07,2.078,1.953,-6.02,1
20230926,创业板指,0.1385,0.0,0.1385,19.06,2.0777,1.938,-6.73,1
20230927,创业板指,1.2079,1.7727,-0.5648,18.67,2.0756,1.956,-5.76,6
20230928,创业板指,0.5689,0.0,0.5689,19.21,2.0746,1.953,-5.86,1
20231009,创业板指,0.1147,0.6749,-0.5601,18.59,2.0744,1.947,-6.14,3
20231010,创业板指,0.058,0.0,0.058,18.57,2.0743,1.938,-6.57,1
20231011,创业板指,0.9669,0.0935,0.8733,19.59,2.0727,1.954,-5.73,4
20231012,创业板指,0.8662,0.0975,0.7687,20.5,2.0713,1.968,-4.99,2
20231013,创业板指,0.1677,0.4306,-0.263,20.0,2.071,1.945,-6.09,5
20231016,创业板指,0.5565,1.1778,-0.6214,18.98,2.0697,1.906,-7.91,6
20231017,创业板指,0.3637,0.0,0.3637,19.41,2.0689,1.912,-7.58,2
20231018,创业板指,0.0,0.1098,-0.1098,19.04,2.0689,1.887,-8.79,1
20231019,创业板指,0.1136,0.5717,-0.4581,18.38,2.0686,1.867,-9.74,4
20231020,创业板指,0.6394,0.2176,0.4219,18.64,2.0666,1.85,-10.48,4
20231023,创业板指,0.9949,2.465,-1.4701,16.83,2.0628,1.815,-12.01,7
20231024,创业板指,1.815,0.2669,1.5481,18.54,2.0569,1.832,-10.93,7
20231025,创业板指,0.2677,2.4712,-2.2035,16.18,2.0561,1.815,-11.72,9
20231026,创业板指,2.1659,0.0888,2.0771,18.4,2.049,1.829,-10.74,5
20231027,创业板指,7.6817,0.5167,7.1651,26.19,2.0309,1.881,-7.38,13
20231030,创业板指,5.7214,5.7243,-0.0029,26.83,2.023,1.926,-4.79,12
20231031,创业板指,0.0,0.1574,-0.1574,26.53,2.023,1.916,-5.29,1
20231101,创业板指,0.0,0.0207,-0.0207,26.4,2.023,1.908,-5.68,1
20231102,创业板指,0.0,0.0,0.0,26.15,2.023,1.89,-6.57,0
20231103,创业板指,0.9124,0.0,0.9124,27.45,2.0219,1.918,-5.14,2
20231106,创业板指,3.66,0.9292,2.7309,31.11,2.0198,1.981,-1.92,10
20231107,创业板指,0.3204,0.2205,0.1,30.99,2.0196,1.967,-2.6,3
20231108,创业板指,0.3111,0.9893,-0.6782,30.37,2.0195,1.971,-2.4,5
20231109,创业板指,0.6371,0.0,0.6371,30.95,2.0191,1.967,-2.58,2
20231110,创业板指,0.0728,0.0,0.0728,30.83,2.0191,1.955,-3.17,1
20231113,创业板指,0.0842,0.0,0.0842,30.96,2.019,1.958,-3.02,1
20231114,创业板指,0.0,0.0,0.0,30.88,2.019,1.953,-3.27,0
20231115,创业板指,0.3975,0.3247,0.0728,31.11,2.0189,1.963,-2.77,2
20231116,创业板指,0.0,1.3271,-1.3271,29.19,2.0189,1.925,-4.65,3
20231117,创业板指,0.0,0.0,0.0,29.32,2.0189,1.934,-4.2,0
20231120,创业板指,1.2794,0.7425,0.5369,29.97,2.0179,1.942,-3.76,3
20231121,创业板指,0.1943,1.2628,-1.0685,28.74,2.0177,1.931,-4.3,6
20231122,创业板指,0.1413,2.0849,-1.9435,26.33,2.0176,1.899,-5.88,6
20231123,创业板指,0.4019,0.0,0.4019,26.9,2.0171,1.911,-5.26,3
20231124,创业板指,0.2094,0.6494,-0.44,26.13,2.0168,1.888,-6.39,3
20231127,创业板指,0.0729,0.0,0.0729,26.07,2.0167,1.878,-6.88,1
20231128,创业板指,0.2511,0.0,0.2511,26.49,2.0164,1.89,-6.27,1
20231129,创业板指,0.0,0.3277,-0.3277,25.84,2.0164,1.867,-7.41,2
20231130,创业板指,0.3945,0.0,0.3945,26.33,2.0158,1.874,-7.03,1
20231201,创业板指,2.6736,0.0,2.6736,29.1,2.0121,1.881,-6.52,3
20231204,创业板指,0.0,1.7374,-1.7374,27.02,2.0121,1.858,-7.66,3
20231205,创业板指,0.0,1.7542,-1.7542,24.77,2.0121,1.823,-9.4,5
20231206,创业板指,0.0115,0.1294,-0.1179,24.8,2.0121,1.834,-8.85,2
20231207,创业板指,0.9673,0.0,0.9673,25.7,2.0103,1.829,-9.02,3
20231208,创业板指,0.4065,0.0,0.4065,26.31,2.0096,1.843,-8.29,1
20231211,创业板指,4.2226,1.6602,2.5624,29.23,2.0035,1.868,-6.76,11
20231212,创业板指,0.1415,0.4818,-0.3403,28.7,2.0033,1.856,-7.35,6
20231213,创业板指,0.3004,2.1602,-1.8598,26.32,2.0028,1.822,-9.03,7
20231214,创业板指,0.017,0.0748,-0.0578,26.12,2.0028,1.812,-9.53,2
20231215,创业板指,0.459,1.8658,-1.4069,24.57,2.002,1.802,-9.99,8
20231218,创业板指,0.0028,0.6264,-0.6236,23.56,2.002,1.773,-11.44,5
20231219,创业板指,1.4783,0.0,1.4783,25.14,1.9988,1.781,-10.9,2
20231220,创业板指,0.1337,1.8834,-1.7497,23.03,1.9985,1.755,-12.18,5
20231221,创业板指,4.2557,0.6022,3.6534,27.13,1.9895,1.787,-10.18,8
20231222,创业板指,2.8449,1.8595,0.9854,28.01,1.9845,1.78,-10.3,5
20231225,创业板指,0.3006,0.7854,-0.4848,27.57,1.9839,1.783,-10.13,5
20231226,创业板指,1.1327,1.471,-0.3383,26.89,1.9816,1.761,-11.13,8
20231227,创业板指,0.4442,0.1376,0.3066,27.23,1.9807,1.763,-10.99,3
20231228,创业板指,11.6208,0.9263,10.6945,39.14,1.9651,1.833,-6.72,16
20231229,创业板指,0.9534,0.0699,0.8835,40.22,1.9641,1.842,-6.22,5
20240102,创业板指,0.0,0.3073,-0.3073,39.13,1.9641,1.806,-8.05,1
20240103,创业板指,0.1377,0.9598,-0.8221,37.9,1.9639,1.787,-9.01,7
20240104,创业板指,1.0614,2.5955,-1.534,35.67,1.9621,1.754,-10.61,9
20240105,创业板指,1.2865,2.2421,-0.9557,34.18,1.9599,1.728,-11.83,12
20240108,创业板指,0.8953,3.0119,-2.1166,31.5,1.9581,1.699,-13.23,10
20240109,创业板指,3.5568,0.745,2.8118,34.42,1.9512,1.706,-12.57,4
20240110,创业板指,2.8656,1.1034,1.7623,36.02,1.9458,1.698,-12.73,5
20240111,创业板指,7.5658,0.1668,7.3991,44.17,1.9337,1.732,-10.43,7
20240112,创业板指,1.2317,0.1801,1.0517,44.75,1.9319,1.714,-11.28,7
20240115,创业板指,0.2547,0.0,0.2547,44.59,1.9315,1.698,-12.09,2
20240116,创业板指,3.3086,1.1698,2.1388,47.01,1.9259,1.708,-11.31,8
20240117,创业板指,0.2356,2.3878,-2.1522,43.43,1.9254,1.656,-13.99,5
20240118,创业板指,5.7839,1.0285,4.7554,48.95,1.9148,1.683,-12.11,11
20240119,创业板指,4.6531,0.0,4.6531,53.16,1.9075,1.669,-12.5,6
20240122,创业板指,0.5693,3.0601,-2.4908,49.22,1.9064,1.623,-14.87,4
20240123,创业板指,2.4024,0.2427,2.1597,51.95,1.9022,1.642,-13.68,4
20240124,创业板指,3.0015,0.8111,2.1904,54.41,1.8969,1.65,-13.02,8
20240125,创业板指,3.9943,2.0527,1.9417,57.19,1.891,1.675,-11.42,7
20240126,创业板指,0.3642,1.0894,-0.7252,55.17,1.8904,1.637,-13.41,5
20240129,创业板指,0.0366,2.4325,-2.3959,50.87,1.8904,1.58,-16.42,8
20240130,创业板指,0.1991,1.6844,-1.4853,48.24,1.8899,1.544,-18.3,6
20240131,创业板指,1.5415,1.6032,-0.0617,47.83,1.8864,1.533,-18.74,7
20240201,创业板指,6.9666,0.3813,6.5853,54.86,1.8716,1.548,-17.29,6
20240202,创业板指,5.3159,7.4499,-2.1341,51.31,1.8592,1.508,-18.89,9
20240205,创业板指,52.23,11.4953,40.7347,92.74,1.7765,1.527,-14.04,16
20240206,创业板指,25.1086,0.9164,24.1922,123.49,1.756,1.623,-7.57,13
20240207,创业板指,21.0156,16.7979,4.2177,130.64,1.7477,1.66,-5.02,15
20240208,创业板指,14.0133,0.0757,13.9376,146.17,1.7449,1.681,-3.66,4
20240219,创业板指,3.6366,5.6238,-1.9872,145.56,1.7442,1.697,-2.71,8
20240220,创业板指,2.3553,0.0,2.3553,147.84,1.7438,1.696,-2.74,2
20240221,创业板指,0.612,0.0,0.612,149.06,1.7437,1.703,-2.33,2
20240222,创业板指,0.0,0.0,0.0,149.67,1.7437,1.71,-1.93,0
20240223,创业板指,0.0,0.0,0.0,149.58,1.7437,1.709,-1.99,0
20240226,创业板指,0.0,0.0,0.0,149.15,1.7437,1.704,-2.28,0
20240227,创业板指,0.4291,0.0195,0.4096,153.24,1.7437,1.746,0.13,2
20240228,创业板指,0.4436,0.7815,-0.3379,148.94,1.7437,1.701,-2.45,5
20240229,创业板指,0.026,0.0,0.026,154.22,1.7437,1.761,0.99,2
20240301,创业板指,0.7319,0.0,0.7319,156.18,1.7438,1.775,1.79,2
20240304,创业板指,0.0,0.0,0.0,156.88,1.7438,1.783,2.25,0
20240305,创业板指,21.7847,7.3845,14.4003,171.01,1.7462,1.78,1.94,10
20240306,创业板指,0.0,4.7055,-4.7055,166.47,1.7462,1.782,2.05,4
20240307,创业板指,0.3194,1.8452,-1.5258,161.21,1.7462,1.742,-0.24,3
20240308,创业板指,0.0771,0.0,0.0771,162.59,1.7462,1.756,0.56,1
20240311,创业板指,5.6758,0.6536,5.0222,175.49,1.7471,1.84,5.32,7
20240312,创业板指,0.4029,0.0,0.4029,176.94,1.7472,1.851,5.94,2
20240313,创业板指,0.0,0.0,0.0,175.99,1.7472,1.841,5.37,0
20240314,创业板指,0.0,0.0,0.0,175.13,1.7472,1.832,4.85,0
20240315,创业板指,0.965,0.0,0.965,176.2,1.7474,1.833,4.9,1
20240318,创业板指,1.8192,0.4042,1.4149,181.66,1.7479,1.875,7.27,9
20240319,创业板指,0.0,0.0894,-0.0894,179.44,1.7479,1.853,6.01,1
20240320,创业板指,0.0,0.0,0.0,179.73,1.7479,1.856,6.18,0
20240321,创业板指,0.0,0.3366,-0.3366,178.43,1.7479,1.846,5.61,1
20240322,创业板指,0.0,0.0,0.0,175.62,1.7479,1.817,3.95,0
20240325,创业板指,0.0857,0.8705,-0.7848,171.36,1.748,1.781,1.89,5
20240326,创业板指,0.5775,0.0198,0.5577,172.98,1.748,1.792,2.51,3
20240327,创业板指,0.0,0.0,0.0,168.15,1.748,1.742,-0.35,0
20240328,创业板指,0.0,0.0,0.0,169.7,1.748,1.758,0.57,0
20240329,创业板指,0.0,0.0,0.0,170.66,1.748,1.768,1.14,0
20240401,创业板指,0.8965,0.0,0.8965,176.78,1.7482,1.822,4.22,5
20240402,创业板指,0.0,0.0,0.0,175.42,1.7482,1.808,3.42,0
20240403,创业板指,0.0,0.0,0.0,173.68,1.7482,1.79,2.39,0
20240408,创业板指,0.0,0.4479,-0.4479,170.12,1.7482,1.758,0.56,1
20240409,创业板指,0.0,0.0,0.0,171.96,1.7482,1.777,1.65,0
20240410,创业板指,1.1396,1.8372,-0.6976,167.59,1.7481,1.739,-0.52,4
20240411,创业板指,0.0582,0.0,0.0582,166.88,1.7481,1.731,-0.98,1
20240412,创业板指,0.0,0.8125,-0.8125,164.33,1.7481,1.713,-2.01,3
20240415,创业板指,3.4594,1.4268,2.0325,169.54,1.748,1.746,-0.12,7
20240416,创业板指,0.0,0.7267,-0.7267,165.61,1.748,1.713,-2.0,2
20240417,创业板指,0.0,0.0,0.0,168.9,1.748,1.747,-0.06,0
20240418,创业板指,0.2755,0.2126,0.0629,168.09,1.748,1.738,-0.57,3
20240419,创业板指,0.0,1.244,-1.244,163.66,1.748,1.705,-2.46,3
20240422,创业板指,0.1262,0.0,0.1262,163.59,1.748,1.703,-2.58,1
20240423,创业板指,0.0301,0.0,0.0301,163.81,1.748,1.705,-2.46,1
20240424,创业板指,0.356,0.0,0.356,165.52,1.748,1.719,-1.66,1
20240425,创业板指,0.4495,0.4499,-0.0003,165.23,1.748,1.716,-1.83,3
20240426,创业板指,2.904,0.5877,2.3164,173.15,1.748,1.774,1.49,13
20240429,创业板指,6.0069,1.389,4.6179,183.95,1.7493,1.837,5.02,15
20240430,创业板指,0.1925,0.2301,-0.0376,181.81,1.7493,1.816,3.81,5
20240506,创业板指,2.1202,0.2568,1.8634,187.38,1.7499,1.853,5.89,5
20240507,创业板指,0.1279,0.0007,0.1271,187.21,1.7499,1.85,5.72,2
20240508,创业板指,0.0655,0.1604,-0.0949,184.18,1.7499,1.821,4.06,3
20240509,创业板指,0.5585,0.1303,0.4283,188.15,1.7501,1.856,6.05,5
20240510,创业板指,0.0,0.4665,-0.4665,186.06,1.7501,1.84,5.14,2
20240513,创业板指,0.0,0.0965,-0.0965,183.63,1.7501,1.817,3.82,1
20240514,创业板指,0.0,0.0503,-0.0503,183.18,1.7501,1.813,3.6,1
20240515,创业板指,0.0636,1.4183,-1.3547,180.21,1.7501,1.797,2.68,4
20240516,创业板指,0.6445,0.1705,0.474,181.08,1.7502,1.801,2.9,3
20240517,创业板指,2.6485,0.0,2.6485,186.06,1.7506,1.824,4.19,3
20240520,创业板指,1.2584,0.6541,0.6043,187.37,1.7509,1.831,4.57,5
20240521,创业板指,0.0,0.1324,-0.1324,185.91,1.7509,1.818,3.83,1
20240522,创业板指,1.8041,0.1017,1.7024,189.77,1.7513,1.839,5.01,7
20240523,创业板指,0.0,0.0165,-0.0165,186.86,1.7513,1.811,3.41,1
20240524,创业板指,0.0515,0.3538,-0.3023,183.47,1.7513,1.781,1.7,4
20240527,创业板指,0.2017,0.0088,0.1929,184.79,1.7513,1.792,2.33,2
20240528,创业板指,0.0,0.0,0.0,182.42,1.7513,1.769,1.01,0
20240529,创业板指,0.8513,0.1685,0.6827,183.41,1.7513,1.772,1.18,3
20240530,创业板指,0.0,0.0,0.0,183.93,1.7513,1.777,1.46,0
20240531,创业板指,0.2012,0.0,0.2012,183.61,1.7514,1.772,1.18,2
20240603,创业板指,0.0,0.0,0.0,184.65,1.7514,1.782,1.75,0
20240604,创业板指,1.5924,0.0,1.5924,188.73,1.7516,1.806,3.11,4
20240605,创业板指,0.0,0.0,0.0,187.69,1.7516,1.796,2.54,0
20240606,创业板指,0.3075,0.6993,-0.3918,186.15,1.7516,1.785,1.91,7
20240607,创业板指,1.1379,3.2219,-2.084,180.22,1.7516,1.748,-0.2,8
20240611,创业板指,0.6626,0.0209,0.6417,181.27,1.7516,1.752,0.02,3
20240612,创业板指,0.0,0.0,0.0,180.34,1.7516,1.743,-0.49,0
20240613,创业板指,0.5161,1.5212,-1.0051,179.23,1.7516,1.742,-0.55,4
20240614,创业板指,0.9692,0.8175,0.1517,180.83,1.7516,1.756,0.25,4
20240617,创业板指,0.9682,0.1299,0.8383,182.9,1.7516,1.768,0.94,4
20240618,创业板指,0.0,0.0484,-0.0484,183.68,1.7516,1.776,1.39,1
20240619,创业板指,0.0446,0.7701,-0.7255,180.57,1.7516,1.753,0.08,3
20240620,创业板指,0.0,0.3666,-0.3666,177.63,1.7516,1.728,-1.35,1
20240621,创业板指,0.212,0.2734,-0.0613,177.06,1.7516,1.723,-1.63,4
20240624,创业板指,0.2384,1.0616,-0.8231,173.46,1.7516,1.696,-3.17,7
20240625,创业板指,0.9614,1.7029,-0.7416,169.65,1.7513,1.666,-4.87,9
20240626,创业板指,2.3676,0.2915,2.0762,175.11,1.7509,1.699,-2.96,6
20240627,创业板指,0.2129,0.4667,-0.2538,171.87,1.7508,1.67,-4.62,3
20240628,创业板指,0.0629,0.97,-0.9072,169.11,1.7508,1.652,-5.64,4
20240701,创业板指,1.2859,1.0836,0.2024,169.11,1.7504,1.65,-5.74,7
20240702,创业板指,0.0811,0.1798,-0.0986,167.27,1.7504,1.633,-6.71,2
20240703,创业板指,1.7584,0.1508,1.6076,168.46,1.7498,1.629,-6.9,4
20240704,创业板指,0.2772,0.0,0.2772,167.4,1.7497,1.616,-7.64,1
20240705,创业板指,0.4231,0.5794,-0.1562,167.96,1.7496,1.623,-7.23,4
20240708,创业板指,0.582,0.7633,-0.1813,164.98,1.7493,1.596,-8.76,4
20240709,创业板指,4.8661,0.0,4.8661,172.36,1.7474,1.62,-7.29,6
20240710,创业板指,1.7587,0.3558,1.4029,173.55,1.7468,1.618,-7.38,4
20240711,创业板指,1.8874,1.727,0.1604,177.57,1.7463,1.654,-5.29,6
20240712,创业板指,1.3245,0.0145,1.31,178.77,1.746,1.653,-5.33,6
20240715,创业板指,0.2793,0.4616,-0.1822,177.18,1.7459,1.64,-6.07,4
20240716,创业板指,1.5978,0.1741,1.4237,181.21,1.7456,1.664,-4.67,5
20240717,创业板指,0.7868,0.0,0.7868,181.88,1.7454,1.663,-4.72,4
20240718,创业板指,16.9508,2.7535,14.1973,198.75,1.7421,1.686,-3.22,11
20240719,创业板指,4.6832,6.6921,-2.0089,197.45,1.7415,1.692,-2.84,9
20240722,创业板指,3.4755,0.0,3.4755,201.05,1.7411,1.693,-2.76,1
20240723,创业板指,0.0,1.0493,-1.0493,193.71,1.7411,1.64,-5.8,3
20240724,创业板指,0.0,0.0614,-0.0614,191.17,1.7411,1.619,-7.01,1
20240725,创业板指,0.0,0.0035,-0.0035,190.57,1.7411,1.614,-7.3,1
20240726,创业板指,0.0526,0.3341,-0.2815,191.83,1.741,1.627,-6.55,3
20240729,创业板指,0.0,0.0,0.0,189.12,1.741,1.604,-7.87,0
20240730,创业板指,0.0,0.0,0.0,188.76,1.741,1.601,-8.04,0
20240731,创业板指,5.2284,1.1998,4.0287,199.59,1.7396,1.658,-4.69,14
20240801,创业板指,0.2783,0.6008,-0.3225,196.62,1.7396,1.636,-5.95,6
20240802,创业板指,2.7708,0.1328,2.6379,196.02,1.7387,1.609,-7.46,4
20240805,创业板指,1.3623,2.3837,-1.0214,190.98,1.7382,1.576,-9.33,7
20240806,创业板指,0.5055,0.5515,-0.046,193.48,1.738,1.597,-8.11,4
20240807,创业板指,0.1609,0.0,0.1609,192.67,1.7379,1.589,-8.57,1
20240808,创业板指,0.7416,0.6947,0.047,191.87,1.7377,1.582,-8.96,2
20240809,创业板指,0.0,0.0733,-0.0733,189.86,1.7377,1.566,-9.88,2
20240812,创业板指,0.0,0.0,0.0,189.49,1.7377,1.563,-10.05,0
20240813,创业板指,0.5622,0.0,0.5622,191.88,1.7374,1.578,-9.18,3
20240814,创业板指,0.0,0.6427,-0.6427,188.44,1.7374,1.555,-10.5,2
20240815,创业板指,6.5396,0.0,6.5396,196.19,1.7346,1.565,-9.78,5
20240816,创业板指,0.0,0.0,0.0,195.68,1.7346,1.561,-10.01,0
20240819,创业板指,0.1127,0.0,0.1127,195.55,1.7346,1.559,-10.12,1
20240820,创业板指,0.4171,0.1934,0.2237,193.26,1.7344,1.539,-11.26,3
20240821,创业板指,0.0,0.0,0.0,192.0,1.7344,1.529,-11.84,0
20240822,创业板指,0.1449,0.0,0.1449,190.52,1.7343,1.516,-12.59,1
20240823,创业板指,2.6852,4.2409,-1.5556,189.1,1.7328,1.517,-12.45,5
20240826,创业板指,0.0,0.0,0.0,188.85,1.7328,1.515,-12.57,0
20240827,创业板指,0.0592,0.1031,-0.0439,186.93,1.7328,1.5,-13.43,2
20240828,创业板指,0.8192,0.0,0.8192,187.88,1.7323,1.501,-13.35,3
20240829,创业板指,6.8757,3.3644,3.5112,192.94,1.7283,1.513,-12.46,12
20240830,创业板指,10.8531,2.5047,8.3484,206.32,1.7235,1.552,-9.95,14
20240902,创业板指,1.184,5.2627,-4.0787,196.3,1.7229,1.507,-12.53,13
20240903,创业板指,1.7754,0.7202,1.0552,199.7,1.722,1.525,-11.44,5
20240904,创业板指,1.0211,0.6056,0.4155,200.12,1.7216,1.525,-11.42,5
20240905,创业板指,1.4235,0.0,1.4235,202.98,1.721,1.536,-10.75,1
20240906,创业板指,0.0,2.416,-2.416,196.88,1.721,1.508,-12.37,3
20240909,创业板指,13.4209,0.0683,13.3526,210.91,1.7143,1.513,-11.74,4
20240910,创业板指,4.6575,2.3637,2.2938,213.07,1.7121,1.512,-11.69,8
20240911,创业板指,3.004,0.4816,2.5224,217.86,1.7108,1.528,-10.69,11
20240912,创业板指,1.9916,0.0,1.9916,219.41,1.71,1.525,-10.82,5
20240913,创业板指,0.0,0.1616,-0.1616,216.95,1.71,1.509,-11.76,1
20240918,创业板指,0.8417,0.4155,0.4262,216.66,1.7096,1.504,-12.03,4
20240919,创业板指,8.0021,3.2452,4.7569,223.6,1.7062,1.519,-10.97,7
20240920,创业板指,11.778,0.9859,10.7921,232.8,1.701,1.508,-11.35,8
20240923,创业板指,1.7938,0.7982,0.9956,232.71,1.7002,1.501,-11.72,5
20240924,创业板指,20.6164,9.1643,11.4521,257.65,1.694,1.587,-6.32,15
20240925,创业板指,13.2906,6.9786,6.312,267.6,1.6924,1.61,-4.87,14
20240926,创业板指,19.5798,3.173,16.4068,296.94,1.691,1.686,-0.3,12
20240927,创业板指,56.6831,17.0422,39.6409,368.92,1.6998,1.86,9.43,17
20240930,创业板指,80.8875,35.4715,45.416,489.58,1.7382,2.232,28.41,17
20241008,创业板指,200.5863,244.6511,-44.0647,538.98,1.8721,2.678,43.05,17
20241009,创业板指,145.587,210.2585,-64.6716,387.22,1.9275,2.242,16.32,17
20241010,创业板指,70.9256,76.1874,-5.2618,369.88,1.9437,2.174,11.85,17
20241011,创业板指,40.7525,76.7835,-36.031,315.34,1.9477,2.06,5.77,17
20241014,创业板指,50.7397,27.0244,23.7152,347.98,1.953,2.116,8.35,17
20241015,创业板指,17.0191,25.8679,-8.8489,327.48,1.9549,2.045,4.61,15
20241016,创业板指,12.3666,4.6946,7.672,327.86,1.9554,2.0,2.28,10
20241017,创业板指,0.0,2.8176,-2.8176,324.27,1.9554,1.995,2.02,3
20241018,创业板指,62.5361,30.4738,32.0623,383.16,1.9628,2.156,9.84,14
20241021,创业板指,11.4847,8.6604,2.8243,387.87,1.9645,2.167,10.31,10
20241022,创业板指,2.3288,0.0,2.3288,391.65,1.9648,2.175,10.7,1
20241023,创业板指,3.2951,0.0,3.2951,392.56,1.9654,2.162,10.01,1
20241024,创业板指,0.0,0.0,0.0,387.12,1.9654,2.132,8.48,0
20241025,创业板指,9.671,5.6224,4.0486,402.86,1.9668,2.196,11.65,4
20241028,创业板指,0.0,0.0,0.0,401.39,1.9668,2.188,11.25,0
20241029,创业板指,0.0,0.0,0.0,391.67,1.9668,2.135,8.55,0
20241030,创业板指,0.0,0.0,0.0,387.27,1.9668,2.111,7.33,0
20241031,创业板指,3.0753,0.0,3.0753,392.33,1.9672,2.122,7.87,1
20241101,创业板指,0.0,0.0,0.0,385.31,1.9672,2.084,5.94,0
20241104,创业板指,0.0,0.0,0.0,396.58,1.9672,2.145,9.04,0
20241105,创业板指,15.9593,7.5705,8.3889,424.2,1.97,2.249,14.16,7
20241106,创业板指,3.9314,6.7232,-2.7918,416.55,1.9707,2.223,12.8,8
20241107,创业板指,6.5543,2.7793,3.775,435.93,1.972,2.306,16.94,5
20241108,创业板指,0.7972,4.542,-3.7448,427.74,1.9721,2.282,15.71,4
20241111,创业板指,0.2041,0.0829,0.1212,440.43,1.9722,2.349,19.11,2
20241112,创业板指,1.6518,1.1881,0.4637,440.11,1.9726,2.345,18.88,3
20241113,创业板指,8.9391,0.0,8.9391,454.22,1.9746,2.372,20.12,3
20241114,创业板指,0.0,0.1237,-0.1237,438.01,1.9746,2.288,15.87,1
20241115,创业板指,0.0,0.0278,-0.0278,421.91,1.9746,2.204,11.62,1
20241118,创业板指,0.1091,1.0875,-0.9784,410.39,1.9746,2.149,8.83,2
20241119,创业板指,9.1348,2.3969,6.7379,429.88,1.9759,2.215,12.1,3
20241120,创业板指,0.7288,0.0,0.7288,432.16,1.976,2.223,12.5,2
20241121,创业板指,0.0,0.0,0.0,432.16,1.976,2.223,12.5,0
20241122,创业板指,0.1633,1.3272,-1.1639,414.11,1.976,2.136,8.1,2
20241125,创业板指,1.4278,0.0,1.4278,414.77,1.9761,2.132,7.89,1
20241126,创业板指,0.0,0.0,0.0,410.29,1.9761,2.109,6.72,0
20241127,创业板指,3.907,0.1036,3.8034,425.05,1.9765,2.165,9.53,2
20241128,创业板指,0.0,0.0,0.0,417.79,1.9765,2.128,7.66,0
20241129,创业板指,13.3239,7.1581,6.1658,434.07,1.9783,2.179,10.15,4
20241202,创业板指,0.0,0.0,0.0,440.45,1.9783,2.211,11.76,0
20241203,创业板指,2.2716,0.0,2.2716,440.13,1.9786,2.198,11.09,1
20241204,创业板指,0.0,0.0,0.0,434.52,1.9786,2.17,9.67,0
20241205,创业板指,0.0,0.0,0.0,435.92,1.9786,2.177,10.03,0
20241206,创业板指,13.4825,6.1319,7.3506,452.7,1.9806,2.224,12.29,5
20241209,创业板指,1.3285,0.0,1.3285,450.37,1.9808,2.206,11.37,1
20241210,创业板指,3.6274,22.7076,-19.0803,434.93,1.9814,2.221,12.09,7
20241211,创业板指,0.1786,0.0,0.1786,434.52,1.9815,2.218,11.94,1
20241212,创业板指,6.1571,2.0389,4.1182,444.54,1.9824,2.248,13.4,3
20241213,创业板指,0.0,0.9166,-0.9166,432.75,1.9824,2.193,10.62,3
20241216,创业板指,0.0,0.0,0.0,425.85,1.9824,2.158,8.86,0
20241217,创业板指,0.3403,1.8403,-1.5,424.56,1.9825,2.159,8.9,5
20241218,创业板指,0.2943,0.0,0.2943,424.65,1.9825,2.158,8.85,1
20241219,创业板指,1.2725,0.2936,0.9789,428.19,1.9827,2.171,9.5,2
20241220,创业板指,0.3289,0.0,0.3289,428.13,1.9827,2.169,9.4,1
20241223,创业板指,0.1151,0.119,-0.0038,423.78,1.9827,2.147,8.29,2
20241224,创业板指,2.6757,0.377,2.2987,430.64,1.983,2.17,9.43,4
20241225,创业板指,0.0,0.0,0.0,427.86,1.983,2.156,8.72,0
20241226,创业板指,0.0,0.5713,-0.5713,429.27,1.983,2.166,9.23,1
20241227,创业板指,1.3581,2.5192,-1.1611,427.53,1.9832,2.163,9.07,3
20241230,创业板指,0.0,0.0,0.0,427.93,1.9832,2.165,9.17,0
20241231,创业板指,1.2483,4.6566,-3.4083,412.1,1.9833,2.102,5.99,6
20250102,创业板指,4.7713,6.785,-2.0137,393.9,1.9834,2.019,1.79,9
