trade_date,heavy_nav,light_nav,relative_strength,heavy_ret,light_ret,rs_ma20,rs_ma60
2026-01-29,123.9633812357156,121.66853751359955,101.88614391938388,0.358,0.04499999999999993,97.42780211442235,99.39356294043367
2026-01-30,121.25850025715228,120.87769201976116,100.31503599301752,-2.1819999999999995,-0.6499999999999999,97.41231131572897,99.41345307482698
2026-02-02,115.64180652524098,117.45685333560192,98.45471187179268,-4.632000000000001,-2.8299999999999996,97.43165860679831,99.3896905523603
2026-02-03,117.86212921052564,120.16423380498755,98.08420149526526,1.92,2.3049999999999997,97.39486243111342,99.33932786902284
2026-02-04,120.81811141112561,118.53300433108484,101.92782347240438,2.508,-1.3575,97.52519936008414,99.35535955439354
2026-02-05,118.10695299105996,118.00553246181151,100.08594557147671,-2.244,-0.445,97.60510990357304,99.32999233415448
2026-02-06,117.86365266789838,117.37420286314082,100.41699947076808,-0.20600000000000002,-0.535,97.77730342354292,99.31361475811788
2026-02-09,119.60332018127657,120.29388615936145,99.42593426803916,1.4760000000000002,2.4875,98.05184106548153,99.27549449537817
2026-02-10,119.5124216579388,122.02311077290227,97.94244786986613,-0.076,1.4375,98.22866494054414,99.19426938329535
2026-02-11,120.7888143212456,120.90354873156089,99.90510252881822,1.068,-0.9175,98.58606030305286,99.14718507238733
2026-02-12,121.12219144877226,121.50504388650039,99.68490819353495,0.276,0.4975,98.88334485627658,99.14193359202685
2026-02-13,118.81118003592968,120.48440151785378,98.61125468455253,-1.9080000000000001,-0.8400000000000001,99.09282386132335,99.0928519206672
2026-02-24,121.92165672927034,119.43016300457256,102.08615115479861,2.6179999999999994,-0.875,99.40753385077929,99.09930550784286
2026-02-25,124.27230627101066,119.82428254248767,103.7121221459814,1.9280000000000002,0.32999999999999996,99.71651161692681,99.14641289821417
2026-02-26,124.69234666620667,119.83926057780548,104.04966291097094,0.33799999999999997,0.012500000000000011,100.06576301086955,99.23370721108712
2026-02-27,127.97175538352792,120.48639258492564,106.21262089270884,2.63,0.54,100.50189316076465,99.36992411314603
2026-03-02,129.88109397385017,117.33266125901523,110.69474823138454,1.4919999999999998,-2.6175,101.17430329909664,99.59040237201076
2026-03-03,127.21333630362727,112.28735682487756,113.29266259426531,-2.054,-4.3,101.83917947328351,99.84147458797783
2026-03-04,126.64087629026095,111.44520164869098,113.63510892956283,-0.45,-0.75,102.59959820449444,100.09323366752207
